time_s,phase,command_abs_vx_mps,mean_linear_speed_mps,p95_linear_speed_mps,mean_angular_speed_rps,p95_angular_speed_rps,mean_tilt_deg,p95_tilt_deg,mean_height_m,mean_abs_lateral_m,p95_abs_lateral_m,mean_abs_heading_deg,p95_abs_heading_deg,settled_fraction,fall_fraction
1.06,move,0.08,0.12525451183319092,0.24544738233089447,0.4438124895095825,0.8058445453643799,4.070930480957031,5.129549503326416,0.14018799364566803,0.015297580510377884,0.023566165938973427,0.6373504400253296,1.4696214199066162,0.0,0.0
1.08,move,0.08,0.15851765871047974,0.2865608334541321,0.6825284957885742,1.8199878931045532,4.265326499938965,5.4289751052856445,0.13938963413238525,0.013654492795467377,0.021732935681939125,0.6808116436004639,1.4208285808563232,0.0,0.0
1.1,move,0.08,0.1856013834476471,0.34671545028686523,0.8706583380699158,1.9065648317337036,4.198676109313965,5.814918041229248,0.13842062652111053,0.010966917499899864,0.018736213445663452,0.6105489730834961,1.5273017883300781,0.0,0.0
1.12,move,0.08,0.20381473004817963,0.34241539239883423,0.8114706873893738,1.860684871673584,4.008713722229004,6.201231479644775,0.13740932941436768,0.007754124701023102,0.014556699432432652,0.6193487644195557,1.6129215955734253,0.0,0.0
1.14,move,0.08,0.21057163178920746,0.31821298599243164,0.6198703646659851,1.210928201675415,3.9737448692321777,6.549973964691162,0.13643768429756165,0.005133835598826408,0.011770479381084442,0.7346431016921997,1.8361916542053223,0.0,0.0
1.16,move,0.08,0.21697445213794708,0.2989290654659271,0.5474271774291992,1.0523111820220947,4.2104926109313965,6.852823734283447,0.13547244668006897,0.0045379349030554295,0.009825077839195728,0.9059000611305237,2.0822038650512695,0.0,0.0
1.18,move,0.08,0.2177284061908722,0.282439649105072,0.5380216836929321,0.9848865866661072,4.6186676025390625,7.020956993103027,0.13451193273067474,0.005762971006333828,0.012735409662127495,1.04689621925354,2.2145636081695557,0.0,0.0
1.2,move,0.08,0.21143797039985657,0.2571544349193573,0.6323309540748596,0.9419289827346802,5.0233941078186035,7.136877059936523,0.13360467553138733,0.00835125707089901,0.017137473449110985,1.2217833995819092,2.2033116817474365,0.0,0.0
1.22,move,0.08,0.1895684003829956,0.2315783053636551,0.5162343978881836,0.9075219631195068,5.145793437957764,7.1219000816345215,0.13343575596809387,0.011258010752499104,0.020287109538912773,1.3936302661895752,2.3270108699798584,0.0,0.0
1.24,move,0.08,0.16992434859275818,0.21002750098705292,0.44574037194252014,1.1135532855987549,5.058524131774902,6.917418003082275,0.13363271951675415,0.014364641159772873,0.023023530840873718,1.4314738512039185,2.297027349472046,0.0,0.0
1.26,move,0.08,0.1664140224456787,0.20192019641399384,0.41822487115859985,0.9860650300979614,4.920468807220459,6.648292541503906,0.13385076820850372,0.01751960813999176,0.025638079270720482,1.3650174140930176,2.1794965267181396,0.0,0.0
1.28,move,0.08,0.1497083306312561,0.18655149638652802,0.44596773386001587,0.7703151106834412,4.75425386428833,6.358584880828857,0.13423103094100952,0.02044590935111046,0.028053704649209976,1.2288129329681396,2.000727415084839,0.0,0.0
1.3,move,0.08,0.11975131183862686,0.16618040204048157,0.49421530961990356,0.7472106218338013,4.6089019775390625,6.069047451019287,0.13485227525234222,0.022856177762150764,0.0301755890250206,1.0594356060028076,1.9396964311599731,0.0,0.0
1.32,move,0.08,0.0724993348121643,0.11747319251298904,0.5313402414321899,0.792896568775177,4.547562122344971,5.724881649017334,0.1356014907360077,0.024389874190092087,0.03182091563940048,0.8629941940307617,1.7440567016601562,0.0,0.0
1.34,move,0.08,0.06063003093004227,0.09026344865560532,0.5929296612739563,0.8567733764648438,4.5620880126953125,5.545093536376953,0.13642406463623047,0.02492782101035118,0.032751474529504776,0.6513543128967285,1.4234981536865234,0.0,0.0
1.36,move,0.08,0.0745549127459526,0.12412900477647781,0.5771647691726685,0.8444256782531738,4.667003154754639,5.501075744628906,0.13713844120502472,0.024501889944076538,0.03312091529369354,0.4679752588272095,1.082403302192688,0.0,0.0
1.38,move,0.08,0.1063125729560852,0.1747632771730423,0.5304571390151978,0.7979639768600464,4.814705848693848,5.898618698120117,0.13778448104858398,0.02312840148806572,0.0328727662563324,0.37088996171951294,0.9134469032287598,0.0,0.0
1.4,move,0.08,0.14276042580604553,0.22397515177726746,0.49288326501846313,0.7583616375923157,4.913473606109619,6.095334529876709,0.13837523758411407,0.020827654749155045,0.03174237161874771,0.4309699535369873,1.0326608419418335,0.0,0.0
1.42,move,0.08,0.19545531272888184,0.27386191487312317,0.5525450110435486,1.0667972564697266,4.837326526641846,5.982241630554199,0.13893187046051025,0.017809905111789703,0.02975180372595787,0.4903719127178192,1.0533764362335205,0.0,0.0
1.44,move,0.08,0.23991715908050537,0.32378315925598145,0.7392506003379822,1.301223635673523,4.663933277130127,5.531464576721191,0.13956686854362488,0.013852572068572044,0.026011604815721512,0.49846354126930237,1.1537423133850098,0.0,0.0
1.46,move,0.08,0.2588106691837311,0.39174652099609375,0.8477829694747925,1.43658447265625,4.519176483154297,5.095693588256836,0.14029838144779205,0.009449446573853493,0.020534371957182884,0.4790714383125305,1.03048837184906,0.0,0.0
1.48,move,0.08,0.2724282741546631,0.4450452923774719,0.9137750864028931,1.4306614398956299,4.425169467926025,5.148075580596924,0.1407729983329773,0.004754094406962395,0.013484864495694637,0.5341365337371826,1.1501593589782715,0.0,0.0
1.5,move,0.08,0.23886045813560486,0.44475626945495605,0.9924300909042358,1.717812418937683,4.246845245361328,4.991823673248291,0.14082029461860657,0.003421058179810643,0.00742839090526104,0.7387896776199341,1.674595832824707,0.0,0.0
1.52,move,0.08,0.17156800627708435,0.3162827491760254,0.8816028833389282,1.7251838445663452,3.908064365386963,4.83759880065918,0.14060747623443604,0.00540879275649786,0.01166311465203762,0.9667131304740906,2.1507997512817383,0.0,0.0
1.54,move,0.08,0.12520450353622437,0.22561194002628326,0.6551092863082886,1.0895371437072754,3.7619805335998535,4.730492115020752,0.14071951806545258,0.007576090283691883,0.014970277436077595,0.9513667225837708,2.065329074859619,0.0,0.0
1.56,move,0.08,0.09831538796424866,0.15480796992778778,0.4654272794723511,0.8910058736801147,3.891775131225586,4.732656478881836,0.140901118516922,0.00864383578300476,0.01634000800549984,0.8326488733291626,2.0452828407287598,0.0,0.0
1.58,move,0.08,0.10177759826183319,0.18918085098266602,0.4219936430454254,0.8527882099151611,4.055259704589844,4.845386981964111,0.14069156348705292,0.008856161497533321,0.01674886979162693,0.788332462310791,2.0763964653015137,0.0,0.0
1.6,move,0.08,0.12884804606437683,0.25043854117393494,0.49696409702301025,0.9622069001197815,4.2353596687316895,5.17965841293335,0.14011138677597046,0.008177138864994049,0.01654733158648014,0.7698795795440674,1.8243041038513184,0.0,0.0
1.62,move,0.08,0.16197454929351807,0.29886382818222046,0.741625189781189,1.8896582126617432,4.369933605194092,5.582641124725342,0.13926392793655396,0.006543803960084915,0.014794275164604187,0.7315517663955688,1.4788824319839478,0.0,0.0
1.64,move,0.08,0.18226182460784912,0.32464906573295593,0.848616898059845,1.817254900932312,4.244262218475342,5.963798522949219,0.13833144307136536,0.004276345483958721,0.011316753923892975,0.5828787088394165,1.3866511583328247,0.0,0.0
1.66,move,0.08,0.1996501386165619,0.3421105742454529,0.7796007990837097,1.781639814376831,4.062102317810059,6.326775550842285,0.13735753297805786,0.003245237283408642,0.008079509250819683,0.5896474719047546,1.5231959819793701,0.0,0.0
1.68,move,0.08,0.20737919211387634,0.3161061704158783,0.6421103477478027,1.2449970245361328,4.0711846351623535,6.666896820068359,0.13641342520713806,0.0045337253250181675,0.009615862742066383,0.7360236644744873,1.6050589084625244,0.0,0.0
