trial,direction,fell,settled,settle_time_s,pre_stop_directed_speed_mps,final_linear_speed_mps,final_angular_speed_rps,final_tilt_deg,max_post_stop_tilt_deg,max_post_stop_drift_m
67,backward,False,True,0.5999999642372131,0.0863240584731102,0.0017281868495047092,0.03731539472937584,11.008038520812988,11.135049819946289,0.027660490944981575
68,backward,False,True,0.5600000023841858,0.09169846028089523,0.003852253779768944,0.032191064208745956,11.032032012939453,11.069750785827637,0.02326962910592556
69,backward,False,True,0.5600000023841858,0.05542204901576042,0.002317018574103713,0.02380702830851078,10.911253929138184,10.96890926361084,0.03553631156682968
70,backward,False,True,0.6599999666213989,0.021170569583773613,0.005013275891542435,0.04341927915811539,10.708791732788086,11.713930130004883,0.03777294233441353
71,backward,False,True,0.5600000023841858,0.007876801304519176,0.0035573996137827635,0.052484381943941116,10.574604034423828,13.236703872680664,0.03441043570637703
72,backward,False,True,0.5799999833106995,0.08226500451564789,0.002098230877891183,0.01799846440553665,10.957704544067383,11.044608116149902,0.023325679823756218
73,backward,False,True,0.5799999833106995,0.08138085901737213,0.004391517490148544,0.025212137028574944,10.832382202148438,11.07309341430664,0.03007630817592144
74,backward,False,True,0.6200000047683716,0.0416572131216526,0.002373362658545375,0.04179400950670242,10.779411315917969,10.972570419311523,0.03771666809916496
75,backward,False,True,0.6200000047683716,0.0719049945473671,0.0031976059544831514,0.02220279537141323,10.944725036621094,10.96147632598877,0.03334786742925644
76,backward,False,True,0.6399999856948853,0.06432995200157166,0.0015938215656206012,0.03128370642662048,10.874712944030762,10.945929527282715,0.0374041348695755
77,backward,False,True,0.5999999642372131,0.10176648944616318,0.0028422244358807802,0.03111039660871029,10.99719524383545,11.015637397766113,0.026230331510305405
78,backward,False,True,0.6399999856948853,0.01519784890115261,0.002194679109379649,0.024447014555335045,10.913995742797852,12.520370483398438,0.041952699422836304
79,backward,False,True,0.5999999642372131,0.0899578109383583,0.0036632996052503586,0.02813689038157463,11.032086372375488,11.11356258392334,0.03009139560163021
80,backward,False,True,0.6800000071525574,0.037972159683704376,0.002903719199821353,0.031865861266851425,10.866111755371094,10.936609268188477,0.03660622984170914
