trial,direction,fell,settled,settle_time_s,pre_stop_directed_speed_mps,final_linear_speed_mps,final_angular_speed_rps,final_tilt_deg,max_post_stop_tilt_deg,max_post_stop_drift_m
44,forward,False,True,0.4599999785423279,0.13685165345668793,0.0024113981053233147,0.008168517611920834,8.895784378051758,11.681319236755371,0.044290609657764435
45,forward,False,True,0.47999998927116394,0.13783013820648193,0.0025555898901075125,0.008787437342107296,8.822406768798828,11.986154556274414,0.04469487816095352
46,forward,False,True,0.4599999785423279,0.14036646485328674,0.002403596881777048,0.011201994493603706,8.90379810333252,11.721967697143555,0.04428640007972717
47,forward,False,True,0.4599999785423279,0.13133284449577332,0.002033873228356242,0.013564442284405231,8.859736442565918,11.753829002380371,0.047675613313913345
48,forward,False,True,0.4599999785423279,0.13823750615119934,0.0031454989220947027,0.013427473604679108,8.893199920654297,11.806605339050293,0.044308148324489594
49,forward,False,True,0.4599999785423279,0.13698899745941162,0.0022782038431614637,0.006046935450285673,8.678014755249023,11.683765411376953,0.04692041128873825
50,forward,False,True,0.4599999785423279,0.1405453234910965,0.002691791858524084,0.013812744058668613,9.189920425415039,11.675836563110352,0.04273054003715515
51,forward,False,True,0.4599999785423279,0.1364457607269287,0.0030871040653437376,0.01099878828972578,9.183866500854492,11.54191780090332,0.045581571757793427
52,forward,False,True,0.4399999976158142,0.14052332937717438,0.0028811555821448565,0.0059415800496935844,9.015936851501465,11.654335021972656,0.044618211686611176
53,forward,False,True,0.4599999785423279,0.13889048993587494,0.0029424307867884636,0.012802325189113617,9.16087818145752,11.707569122314453,0.043262943625450134
54,forward,False,True,0.4399999976158142,0.13811354339122772,0.0030176667496562004,0.012929411605000496,9.672355651855469,11.380758285522461,0.03689083829522133
55,forward,False,True,0.47999998927116394,0.1376570165157318,0.0020438311621546745,0.00974750705063343,8.627143859863281,11.939957618713379,0.0456705167889595
56,forward,False,True,0.41999998688697815,0.1371946632862091,0.0026533741038292646,0.012490279972553253,9.519401550292969,11.139806747436523,0.04599400609731674
57,forward,False,True,0.4399999976158142,0.1377629190683365,0.0027676669415086508,0.01048365980386734,9.434152603149414,11.421735763549805,0.046331338584423065
58,forward,False,True,0.4599999785423279,0.1364954113960266,0.0026178285479545593,0.008404595777392387,9.112530708312988,11.664777755737305,0.0448649600148201
59,forward,False,True,0.47999998927116394,0.1379382461309433,0.0025252606719732285,0.007366745267063379,8.8032808303833,11.971494674682617,0.04399210959672928
60,forward,False,True,0.4399999976158142,0.1308857947587967,0.0027627903036773205,0.015169641003012657,9.392266273498535,11.451086044311523,0.04716302827000618
61,forward,False,True,0.4399999976158142,0.1353122889995575,0.0027461890131235123,0.015600092709064484,9.138952255249023,11.460216522216797,0.04675328731536865
62,forward,False,True,0.4599999785423279,0.1358562409877777,0.0028492279816418886,0.009227738715708256,9.184102058410645,11.77689266204834,0.04462011903524399
63,forward,False,True,0.4599999785423279,0.13397739827632904,0.002518480410799384,0.012096263468265533,8.77458381652832,11.715913772583008,0.0478704608976841
64,backward,False,True,0.47999998927116394,0.15020404756069183,0.002576573519036174,0.012071328237652779,9.770244598388672,10.731612205505371,0.02577737718820572
65,backward,False,True,0.4599999785423279,0.1519150584936142,0.0018853798974305391,0.00838497281074524,9.886223793029785,10.643330574035645,0.02932952158153057
66,backward,False,True,0.47999998927116394,0.1501815915107727,0.003080738475546241,0.012945557944476604,9.707719802856445,10.759819030761719,0.026912884786725044
67,backward,False,True,0.47999998927116394,0.15371055901050568,0.002637674566358328,0.013617118820548058,10.12578010559082,10.809225082397461,0.02711642161011696
