time_s,phase,command_abs_vx_mps,mean_linear_speed_mps,p95_linear_speed_mps,mean_angular_speed_rps,p95_angular_speed_rps,mean_tilt_deg,p95_tilt_deg,mean_height_m,settled_fraction,fall_fraction
0.38,move,0.08,0.3106183409690857,0.420194149017334,1.187638521194458,2.1824355125427246,3.23606538772583,5.267086982727051,0.15082183480262756,0.0,0.0
0.4,move,0.08,0.3190603256225586,0.48749250173568726,1.1118943691253662,2.1158502101898193,4.163153171539307,5.353170394897461,0.15151220560073853,0.0,0.0
0.42,move,0.08,0.3327493667602539,0.5503126382827759,1.069974660873413,2.0591659545898438,5.149901866912842,6.269185543060303,0.15182164311408997,0.0,0.0
0.44,move,0.08,0.33845436573028564,0.6117835640907288,1.0945227146148682,1.74502694606781,6.114897727966309,7.685438632965088,0.15162700414657593,0.0,0.0
0.46,move,0.08,0.2999575138092041,0.6181998252868652,1.318054437637329,1.9922736883163452,7.1156229972839355,8.659640312194824,0.15080705285072327,0.0,0.0
0.48,move,0.08,0.25697553157806396,0.4063413441181183,1.1803736686706543,1.6205838918685913,8.024444580078125,9.256312370300293,0.15093129873275757,0.0,0.0
0.5,move,0.08,0.2548450827598572,0.35627228021621704,0.876380443572998,1.2088446617126465,8.54400634765625,9.447175979614258,0.15107029676437378,0.0,0.0
0.52,move,0.08,0.2535274028778076,0.30143892765045166,0.8415571451187134,1.1749508380889893,8.710664749145508,10.188138008117676,0.150915265083313,0.0,0.0
0.54,move,0.08,0.2517501711845398,0.3153327703475952,0.8789094686508179,1.4396296739578247,8.615134239196777,10.891387939453125,0.15103386342525482,0.0,0.0
0.56,move,0.08,0.2544368505477905,0.35486215353012085,0.8417060971260071,1.5396310091018677,8.501029968261719,11.377054214477539,0.1515425592660904,0.0,0.0
0.58,move,0.08,0.2438417226076126,0.3574533760547638,0.860461413860321,1.7490273714065552,8.407817840576172,11.599349975585938,0.15218505263328552,0.0,0.0
0.6,move,0.08,0.23948538303375244,0.3683966100215912,0.7239304780960083,0.9950883984565735,8.300576210021973,11.759499549865723,0.15284612774848938,0.0,0.0
0.62,move,0.08,0.21745918691158295,0.3417602777481079,0.7099106311798096,0.8641725182533264,8.113037109375,11.837247848510742,0.15339146554470062,0.0,0.0
0.64,move,0.08,0.20227277278900146,0.3307812213897705,0.7222644090652466,0.8862895369529724,7.8101115226745605,11.82540512084961,0.1536203920841217,0.0,0.0
0.66,move,0.08,0.19952629506587982,0.3271830081939697,0.6548093557357788,0.8898642659187317,7.442424297332764,11.745238304138184,0.1535603255033493,0.0,0.0
0.68,move,0.08,0.20376181602478027,0.3172141909599304,0.6220411062240601,0.7557375431060791,7.143197059631348,11.599230766296387,0.15355558693408966,0.0,0.0
0.7,move,0.08,0.2013188600540161,0.27108708024024963,0.6381608843803406,0.7757131457328796,6.827740669250488,11.247318267822266,0.1536412090063095,0.0,0.0
0.72,move,0.08,0.20087696611881256,0.23577426373958588,0.6795209646224976,0.8789337277412415,6.312410354614258,10.608528137207031,0.15313434600830078,0.0,0.0
0.74,move,0.08,0.20431683957576752,0.26719930768013,0.7817513942718506,1.156661868095398,5.637137413024902,9.699034690856934,0.15206238627433777,0.0,0.0
0.76,move,0.08,0.20463867485523224,0.31787559390068054,0.9252312183380127,1.5879266262054443,4.77828311920166,8.549505233764648,0.15054459869861603,0.0,0.0
0.78,move,0.08,0.1711946725845337,0.307332843542099,0.9164885878562927,1.712489366531372,3.7842066287994385,7.254549026489258,0.1490774303674698,0.0,0.0
0.8,move,0.08,0.11831958591938019,0.2026616334915161,0.6791854500770569,0.9513772130012512,3.072126865386963,6.217629909515381,0.14922955632209778,0.0,0.0
0.82,move,0.08,0.12126664817333221,0.2047749161720276,0.6259562969207764,0.7232452630996704,2.5659873485565186,5.577815055847168,0.14988073706626892,0.0,0.0
0.84,move,0.08,0.1338859498500824,0.1695534884929657,0.6415519714355469,0.8100245594978333,2.3653674125671387,4.97141170501709,0.1505962759256363,0.0,0.0
0.86,move,0.08,0.1804724931716919,0.2144739180803299,0.6504195928573608,0.9173035025596619,2.4951279163360596,4.450791835784912,0.1513722836971283,0.0,0.0
0.88,move,0.08,0.231120765209198,0.2848374545574188,0.6515360474586487,0.9524008631706238,2.7910704612731934,4.3484930992126465,0.15214227139949799,0.0,0.0
0.9,move,0.08,0.26280587911605835,0.35775476694107056,0.6442798376083374,1.0627520084381104,3.1245594024658203,4.76262092590332,0.15289993584156036,0.0,0.0
0.92,move,0.08,0.2748173177242279,0.41016435623168945,0.6468429565429688,1.5741016864776611,3.516572952270508,5.301012992858887,0.1535671502351761,0.0,0.0
0.94,move,0.08,0.2549084424972534,0.41599780321121216,0.710956335067749,1.8159602880477905,3.979848861694336,6.0933685302734375,0.1542351096868515,0.0,0.0
0.96,move,0.08,0.2327859103679657,0.33548229932785034,0.7842966318130493,1.6199431419372559,4.54168701171875,7.126997947692871,0.15487104654312134,0.0,0.0
0.98,move,0.08,0.22839218378067017,0.36372703313827515,0.882216215133667,1.4461947679519653,5.160311698913574,8.198779106140137,0.15504640340805054,0.0,0.0
1.0,move,0.08,0.2369135469198227,0.41459426283836365,1.0163145065307617,1.3759933710098267,5.854255199432373,9.412619590759277,0.1547297239303589,0.0,0.0
1.02,move,0.08,0.2567731738090515,0.47491610050201416,1.0549226999282837,1.3434196710586548,6.636594772338867,10.647409439086914,0.15391701459884644,0.0,0.0
1.04,move,0.08,0.27099287509918213,0.4879514276981354,0.9734610319137573,1.3982925415039062,7.4204206466674805,11.672039985656738,0.15276050567626953,0.0,0.0
1.06,move,0.08,0.2527691721916199,0.4166233539581299,0.7433697581291199,1.4024417400360107,8.007771492004395,12.593782424926758,0.15217101573944092,0.0,0.0
1.08,move,0.08,0.228547602891922,0.3049764633178711,0.5734329223632812,0.9495729804039001,8.173704147338867,12.861802101135254,0.15295472741127014,0.0,0.0
1.1,move,0.08,0.21314939856529236,0.27394676208496094,0.6762954592704773,1.28252375125885,8.112597465515137,12.459108352661133,0.1538587212562561,0.0,0.0
1.12,move,0.08,0.2023804783821106,0.3170667886734009,0.7458600401878357,1.5039469003677368,7.9526238441467285,11.510217666625977,0.15445028245449066,0.0,0.0
1.14,move,0.08,0.19086119532585144,0.312158465385437,0.7488570809364319,1.660707950592041,7.758186340332031,10.3970947265625,0.15471751987934113,0.0,0.0
1.16,move,0.08,0.18251371383666992,0.31942224502563477,0.8018587827682495,1.9300620555877686,7.5123291015625,8.990189552307129,0.15473169088363647,0.0,0.0
1.18,move,0.08,0.18631070852279663,0.3547233045101166,0.7981569766998291,2.0771584510803223,7.154448509216309,9.112863540649414,0.15455831587314606,0.0,0.0
1.2,move,0.08,0.19072574377059937,0.3803570568561554,0.7019819021224976,1.9675840139389038,6.791287422180176,9.22116756439209,0.1542845070362091,0.0,0.0
1.22,move,0.08,0.19023191928863525,0.37360653281211853,0.731389045715332,1.3411588668823242,6.433323860168457,9.252612113952637,0.15402239561080933,0.0,0.0
1.24,move,0.08,0.190778911113739,0.30446913838386536,0.7556882500648499,1.1592744588851929,6.064388275146484,9.12827205657959,0.15383388102054596,0.0,0.0
1.26,move,0.08,0.1881071776151657,0.24916411936283112,0.7657096982002258,1.0245096683502197,5.694677352905273,8.75834846496582,0.15346123278141022,0.0,0.0
1.28,move,0.08,0.18880106508731842,0.24123263359069824,0.8167903423309326,1.0685843229293823,5.145359039306641,8.040648460388184,0.152602419257164,0.0,0.0
1.3,move,0.08,0.19178339838981628,0.29831358790397644,0.9661910533905029,1.3782068490982056,4.362678527832031,6.93156623840332,0.15123309195041656,0.0,0.0
1.32,move,0.08,0.16020922362804413,0.31835269927978516,0.8627153635025024,1.6277629137039185,3.463514804840088,5.355404376983643,0.14972586929798126,0.0,0.0
1.34,move,0.08,0.11273549497127533,0.21830926835536957,0.6585850715637207,0.8787899017333984,2.927554130554199,4.620214462280273,0.14986513555049896,0.0,0.0
1.36,move,0.08,0.1325976848602295,0.20926198363304138,0.601061224937439,0.7765668630599976,2.526421546936035,4.045114517211914,0.15032266080379486,0.0,0.0
1.38,move,0.08,0.134251669049263,0.1646825075149536,0.5133912563323975,0.7337702512741089,2.3079099655151367,3.489511013031006,0.15115860104560852,0.0,0.0
1.4,move,0.08,0.15832269191741943,0.2154279202222824,0.5312867164611816,0.8259999752044678,2.2511253356933594,3.3085882663726807,0.15198948979377747,0.0,0.0
1.42,move,0.08,0.20716169476509094,0.27829721570014954,0.5347789525985718,0.8414824604988098,2.315568447113037,4.089697360992432,0.15304318070411682,0.0,0.0
1.44,move,0.08,0.25394272804260254,0.3477879762649536,0.5822213292121887,0.8853960633277893,2.4186973571777344,4.989651203155518,0.15400776267051697,0.0,0.0
1.46,move,0.08,0.2735188901424408,0.40339380502700806,0.6099424958229065,1.284648060798645,2.634641170501709,5.78007173538208,0.1548008918762207,0.0,0.0
1.48,move,0.08,0.2848661541938782,0.4483906030654907,0.6488152742385864,1.5500138998031616,3.015059471130371,6.838433265686035,0.155358225107193,0.0,0.0
1.5,move,0.08,0.29128754138946533,0.48340174555778503,0.8332492709159851,1.7509527206420898,3.580306053161621,7.870960235595703,0.15556490421295166,0.0,0.0
1.52,move,0.08,0.2872920632362366,0.46310099959373474,1.0448870658874512,1.9600297212600708,4.332789897918701,8.930098533630371,0.15547406673431396,0.0,0.0
1.54,move,0.08,0.28386273980140686,0.43622711300849915,1.2334295511245728,2.1136364936828613,5.271658897399902,9.756871223449707,0.15506456792354584,0.0,0.0
1.56,move,0.08,0.28599604964256287,0.4066116213798523,1.332456350326538,2.2241642475128174,6.405611038208008,11.117096900939941,0.15445074439048767,0.0,0.0
1.58,move,0.08,0.3039497435092926,0.4738975465297699,1.3434669971466064,2.1417601108551025,7.62150239944458,12.45856761932373,0.15331056714057922,0.0,0.0
1.6,move,0.08,0.2543554902076721,0.36241409182548523,1.0727795362472534,1.9673281908035278,8.724981307983398,13.678094863891602,0.15276086330413818,0.0,0.0
1.62,move,0.08,0.22914206981658936,0.30107787251472473,0.7371203899383545,1.6065552234649658,9.320045471191406,14.342248916625977,0.15408983826637268,0.0,0.0
1.64,move,0.08,0.19912824034690857,0.24761560559272766,0.6438229084014893,1.240850567817688,9.615626335144043,14.653764724731445,0.15553127229213715,0.0,0.0
1.66,move,0.08,0.17250356078147888,0.2557292878627777,0.5908986926078796,1.2964272499084473,9.702413558959961,14.931612968444824,0.15669789910316467,0.0,0.0
1.68,move,0.08,0.14979630708694458,0.29772624373435974,0.7017079591751099,1.7154849767684937,9.613967895507812,14.53389835357666,0.1574724316596985,0.0,0.0
1.7,move,0.08,0.140729159116745,0.32839158177375793,0.7837395668029785,1.8223342895507812,9.361714363098145,13.875929832458496,0.15786531567573547,0.0,0.0
1.72,move,0.08,0.1542113721370697,0.32258790731430054,0.8153643012046814,1.8618463277816772,8.951461791992188,12.943947792053223,0.1579904556274414,0.0,0.0
1.74,move,0.08,0.16740237176418304,0.3328610956668854,0.8593906164169312,1.9038631916046143,8.395328521728516,11.641324043273926,0.1577034741640091,0.0,0.0
1.76,move,0.08,0.17982500791549683,0.3780224621295929,0.931573748588562,1.9874472618103027,7.734908103942871,10.185657501220703,0.15700390934944153,0.0,0.0
1.78,move,0.08,0.20314818620681763,0.36855173110961914,0.9630633592605591,1.937924861907959,7.057399749755859,9.425756454467773,0.15605726838111877,0.0,0.0
1.8,move,0.08,0.2231278270483017,0.37258806824684143,0.9928700923919678,1.9269976615905762,6.314143657684326,8.948637008666992,0.15480656921863556,0.0,0.0
1.82,move,0.08,0.23709800839424133,0.3489411771297455,1.067793607711792,1.8578693866729736,5.477352142333984,8.33804988861084,0.15329775214195251,0.0,0.0
1.84,move,0.08,0.2415824830532074,0.31895142793655396,1.2117347717285156,1.8554573059082031,4.528655052185059,7.357334136962891,0.1515130251646042,0.0,0.0
1.86,move,0.08,0.21048100292682648,0.31590694189071655,1.052756667137146,1.6735954284667969,3.6139450073242188,5.958776950836182,0.15016710758209229,0.0,0.0
1.88,move,0.08,0.15323564410209656,0.22322386503219604,0.7631065845489502,1.10280179977417,3.1893954277038574,4.902666091918945,0.15039534866809845,0.0,0.0
1.9,move,0.08,0.141262024641037,0.2071656584739685,0.6634604334831238,0.9599581956863403,2.9612174034118652,4.39752721786499,0.15106293559074402,0.0,0.0
1.92,move,0.08,0.11674554646015167,0.1749565154314041,0.5345579385757446,0.7999465465545654,2.841606616973877,4.07014274597168,0.1520329713821411,0.0,0.0
1.94,move,0.08,0.12253208458423615,0.18685075640678406,0.5064325928688049,0.6653832793235779,2.7764737606048584,4.159515380859375,0.1529821753501892,0.0,0.0
1.96,move,0.08,0.16633442044258118,0.2445046454668045,0.4916931986808777,0.6330630779266357,2.728789806365967,4.112634658813477,0.15418146550655365,0.0,0.0
1.98,move,0.08,0.20827141404151917,0.31084537506103516,0.49584320187568665,0.7607431411743164,2.638503074645996,4.0753936767578125,0.15533290803432465,0.0,0.0
2.0,move,0.08,0.2308575063943863,0.3705081343650818,0.49847644567489624,0.9265462756156921,2.5374364852905273,4.102419376373291,0.1563158482313156,0.0,0.0
2.02,stop,0.0,0.2582344114780426,0.4208718538284302,0.5349523425102234,1.1615265607833862,2.482769012451172,4.878544330596924,0.15696975588798523,0.0,0.0
2.04,stop,0.0,0.26521730422973633,0.4227263629436493,0.9862048625946045,1.729190468788147,2.587082862854004,6.3261003494262695,0.15698030591011047,0.0,0.0
2.06,stop,0.0,0.2637813091278076,0.3687843084335327,1.5527870655059814,2.3648195266723633,3.235093593597412,8.040520668029785,0.15578965842723846,0.0,0.0
2.08,stop,0.0,0.2796541452407837,0.3409942090511322,1.7974896430969238,2.6086349487304688,4.701019763946533,9.40185260772705,0.15355607867240906,0.0,0.0
2.1,stop,0.0,0.2671186923980713,0.391573041677475,1.6501789093017578,1.9560528993606567,6.193893909454346,10.66720962524414,0.1519402712583542,0.0,0.0
2.12,stop,0.0,0.19768717885017395,0.27761179208755493,1.008354902267456,1.6162875890731812,7.090489387512207,11.474569320678711,0.15325453877449036,0.0,0.0
2.14,stop,0.0,0.13897599279880524,0.19898445904254913,0.8343406915664673,1.0876915454864502,7.661577224731445,11.984817504882812,0.15467390418052673,0.0,0.0
2.16,stop,0.0,0.08389773964881897,0.13353778421878815,0.8189513683319092,0.997074544429779,8.011996269226074,12.138203620910645,0.15527987480163574,0.0,0.0
2.18,stop,0.0,0.07160365581512451,0.10739617049694061,0.7736133337020874,0.9859997034072876,8.078965187072754,12.040273666381836,0.154976025223732,0.0,0.0
2.2,stop,0.0,0.09815256297588348,0.12889540195465088,0.8282325267791748,1.0362608432769775,7.854704856872559,11.495198249816895,0.15396401286125183,0.0,0.0
2.22,stop,0.0,0.14198334515094757,0.17116080224514008,0.9574023485183716,1.1956722736358643,7.345090866088867,10.978032112121582,0.1523044854402542,0.0,0.0
2.24,stop,0.0,0.16306379437446594,0.20629584789276123,1.0043537616729736,1.377225637435913,6.656363487243652,10.221232414245605,0.1503601372241974,0.0,0.0
2.26,stop,0.0,0.1128135398030281,0.20109209418296814,0.6094400882720947,1.3241498470306396,6.36806583404541,9.168458938598633,0.14918972551822662,0.0,0.0
2.28,stop,0.0,0.072686567902565,0.12519057095050812,0.5195333957672119,0.9051175713539124,6.264565467834473,8.869626998901367,0.14870956540107727,0.0,0.0
2.3,stop,0.0,0.06379187107086182,0.10204408317804337,0.49575361609458923,0.8135907649993896,6.140101909637451,8.778768539428711,0.14838257431983948,0.0,0.0
2.32,stop,0.0,0.05886443704366684,0.08681341260671616,0.4149395227432251,0.7826414108276367,6.054039001464844,8.722319602966309,0.14811691641807556,0.0,0.0
2.34,stop,0.0,0.04903387278318405,0.06713525205850601,0.35930630564689636,0.7844107747077942,6.037898063659668,8.806107521057129,0.14793793857097626,0.0,0.0
2.36,stop,0.0,0.04392117261886597,0.05773434042930603,0.35145503282546997,0.638057291507721,6.075504302978516,9.044668197631836,0.14779505133628845,0.0,0.0
2.38,stop,0.0,0.036162011325359344,0.05480491369962692,0.3414422273635864,0.6299900412559509,6.126192092895508,9.264050483703613,0.14769326150417328,0.0,0.0
2.4,stop,0.0,0.02767629362642765,0.049913398921489716,0.3452114462852478,0.6134386658668518,6.179760456085205,9.45091724395752,0.14762578904628754,0.0,0.0
2.42,stop,0.0,0.022153224796056747,0.04524311423301697,0.34800004959106445,0.5767069458961487,6.2375640869140625,9.616067886352539,0.14757876098155975,0.0,0.0
2.44,stop,0.0,0.018079813569784164,0.043924689292907715,0.3245392143726349,0.5485193133354187,6.302935600280762,9.793595314025879,0.1475394368171692,0.0,0.0
2.46,stop,0.0,0.015208758413791656,0.04267871379852295,0.31635957956314087,0.500792920589447,6.378005027770996,9.927776336669922,0.14750921726226807,0.0,0.0
2.48,stop,0.0,0.012544999830424786,0.02798905409872532,0.31457433104515076,0.48480504751205444,6.455239772796631,10.045406341552734,0.14748026430606842,0.0,0.0
2.5,stop,0.0,0.011450855061411858,0.02262905240058899,0.3184075355529785,0.5035058856010437,6.5354413986206055,10.159029006958008,0.1474560797214508,0.0,0.0
2.52,stop,0.0,0.010548233985900879,0.020817775279283524,0.2928773760795593,0.4479561448097229,6.611997127532959,10.2587251663208,0.14743608236312866,0.0,0.0
2.54,stop,0.0,0.010340074077248573,0.021632522344589233,0.29348355531692505,0.4566386342048645,6.688591003417969,10.345819473266602,0.14742010831832886,0.0,0.0
2.56,stop,0.0,0.009561697952449322,0.01944955438375473,0.2738056182861328,0.44954076409339905,6.760519981384277,10.41188907623291,0.14740711450576782,0.0,0.0
2.58,stop,0.0,0.008901670575141907,0.017660370096564293,0.24456217885017395,0.40231451392173767,6.825441360473633,10.477776527404785,0.14739856123924255,0.0,0.0
2.6,stop,0.0,0.008772044442594051,0.016338922083377838,0.24038825929164886,0.4040968418121338,6.89200496673584,10.536890983581543,0.14739271998405457,0.0,0.0
2.62,stop,0.0,0.009389504790306091,0.020577747374773026,0.25155413150787354,0.45972388982772827,6.956138610839844,10.599193572998047,0.1473914086818695,0.0,0.0
2.64,stop,0.0,0.009829525835812092,0.020993543788790703,0.23860619962215424,0.44310271739959717,7.018472671508789,10.653322219848633,0.14739590883255005,0.0,0.0
2.66,stop,0.0,0.01017888356000185,0.020557738840579987,0.2305084466934204,0.42469438910484314,7.083685874938965,10.704259872436523,0.14740678668022156,0.0,0.0
2.68,stop,0.0,0.010049071162939072,0.020477434620261192,0.2240561991930008,0.4496834874153137,7.145784378051758,10.742810249328613,0.14742474257946014,0.0,0.0
2.7,stop,0.0,0.010338705033063889,0.021694175899028778,0.22217024862766266,0.45700380206108093,7.208403587341309,10.777493476867676,0.14745289087295532,0.0,0.0
2.72,stop,0.0,0.010609999299049377,0.02382490038871765,0.2177009880542755,0.47998058795928955,7.275140762329102,10.809786796569824,0.14748403429985046,0.0,0.0
2.74,stop,0.0,0.010309576988220215,0.02346745878458023,0.20004889369010925,0.47523966431617737,7.336396217346191,10.827690124511719,0.14751853048801422,0.0,0.0
2.76,stop,0.0,0.0103028304874897,0.022467436268925667,0.1978437304496765,0.4731209874153137,7.398708343505859,10.845805168151855,0.14755691587924957,0.0,0.0
2.78,stop,0.0,0.01042265072464943,0.023008599877357483,0.2013198584318161,0.5193546414375305,7.463950157165527,10.868355751037598,0.14759832620620728,0.0,0.0
2.8,stop,0.0,0.010003185831010342,0.023483289405703545,0.19658100605010986,0.5361624956130981,7.527087211608887,10.883858680725098,0.1476435661315918,0.0,0.0
2.82,stop,0.0,0.009603369049727917,0.02269691601395607,0.19191065430641174,0.4975159764289856,7.590191841125488,10.902429580688477,0.1476905643939972,0.0078125,0.0
2.84,stop,0.0,0.009677376598119736,0.023098548874258995,0.18901954591274261,0.47066593170166016,7.6553754806518555,10.913257598876953,0.14773866534233093,0.0078125,0.0
2.86,stop,0.0,0.009877624921500683,0.02408001385629177,0.19295814633369446,0.5030218362808228,7.723154067993164,10.928365707397461,0.14779132604599,0.015625,0.0
2.88,stop,0.0,0.00977907981723547,0.02298055589199066,0.1900523602962494,0.5124918818473816,7.7933807373046875,10.937442779541016,0.14784345030784607,0.015625,0.0
2.9,stop,0.0,0.009477345272898674,0.023779893293976784,0.1849650740623474,0.5397542715072632,7.8653669357299805,10.944661140441895,0.1478959321975708,0.015625,0.0
2.92,stop,0.0,0.008983365260064602,0.021769868209958076,0.18605266511440277,0.5323712229728699,7.938155651092529,10.948079109191895,0.14794838428497314,0.015625,0.0
2.94,stop,0.0,0.008698835968971252,0.022478682920336723,0.18765424191951752,0.51503586769104,8.01170825958252,10.953911781311035,0.14799785614013672,0.0234375,0.0
2.96,stop,0.0,0.008816476911306381,0.023600490763783455,0.18163633346557617,0.509109616279602,8.087316513061523,10.958544731140137,0.1480458378791809,0.0234375,0.0
2.98,stop,0.0,0.008651955984532833,0.02228422835469246,0.18505752086639404,0.5162011384963989,8.16573715209961,10.959362030029297,0.14809578657150269,0.0234375,0.0
3.0,stop,0.0,0.00897588673979044,0.02449789270758629,0.18088403344154358,0.4950881898403168,8.24365234375,10.966426849365234,0.14813904464244843,0.0390625,0.0
3.02,stop,0.0,0.008955029770731926,0.02419341541826725,0.1917574405670166,0.5596545934677124,8.327865600585938,10.96748161315918,0.14817866683006287,0.0625,0.0
3.04,stop,0.0,0.008565613068640232,0.02467266656458378,0.18054911494255066,0.5095431804656982,8.4093017578125,10.96782398223877,0.14822040498256683,0.1015625,0.0
3.06,stop,0.0,0.008403617888689041,0.023935886099934578,0.1800501048564911,0.4979422986507416,8.48939323425293,10.980162620544434,0.1482577621936798,0.25,0.0
3.08,stop,0.0,0.008048495277762413,0.023366490378975868,0.18223753571510315,0.562224805355072,8.568161010742188,10.986239433288574,0.14829374849796295,0.3125,0.0
3.1,stop,0.0,0.007962663657963276,0.022807423025369644,0.17104841768741608,0.49874797463417053,8.649072647094727,10.989616394042969,0.14832958579063416,0.3828125,0.0
3.12,stop,0.0,0.00902620144188404,0.02600863203406334,0.16970065236091614,0.479514479637146,8.73209285736084,10.994898796081543,0.1483614593744278,0.4296875,0.0
3.14,stop,0.0,0.008642527274787426,0.023559512570500374,0.17600834369659424,0.542647123336792,8.807003021240234,10.98485279083252,0.14838199317455292,0.46875,0.0
3.16,stop,0.0,0.008702492341399193,0.02688005194067955,0.1642802357673645,0.47742319107055664,8.88534927368164,10.981606483459473,0.14840009808540344,0.5,0.0
3.18,stop,0.0,0.008327455259859562,0.02787921391427517,0.16599468886852264,0.5503760576248169,8.962896347045898,10.986103057861328,0.1484188437461853,0.5234375,0.0
3.2,stop,0.0,0.008091735653579235,0.023285549134016037,0.1673244684934616,0.5362653732299805,9.041254997253418,10.988655090332031,0.14843513071537018,0.5546875,0.0
3.22,stop,0.0,0.00814551580697298,0.02471538633108139,0.14720481634140015,0.45650285482406616,9.1155366897583,10.996573448181152,0.14845320582389832,0.5703125,0.0
3.24,stop,0.0,0.008282912895083427,0.026148850098252296,0.1561349779367447,0.4886479675769806,9.185552597045898,10.994285583496094,0.14846527576446533,0.5703125,0.0
3.26,stop,0.0,0.008288463577628136,0.026012776419520378,0.15064936876296997,0.4898964762687683,9.255440711975098,11.009940147399902,0.1484772264957428,0.5703125,0.0
3.28,stop,0.0,0.007918398827314377,0.02435636892914772,0.14124108850955963,0.4539060890674591,9.322935104370117,11.011077880859375,0.14848166704177856,0.5859375,0.0
3.3,stop,0.0,0.007658280432224274,0.022880390286445618,0.14018915593624115,0.48882290720939636,9.386198043823242,11.013070106506348,0.14848512411117554,0.5859375,0.0
3.32,stop,0.0,0.007767095696181059,0.023493878543376923,0.12628042697906494,0.4404357969760895,9.449590682983398,11.01278305053711,0.14848880469799042,0.5859375,0.0
3.34,stop,0.0,0.008036554791033268,0.02580530196428299,0.1374240517616272,0.4815084636211395,9.509654998779297,11.015206336975098,0.1484893560409546,0.5859375,0.0
3.36,stop,0.0,0.007777968887239695,0.023927444592118263,0.13447561860084534,0.42788374423980713,9.56651782989502,11.01696491241455,0.14848816394805908,0.5859375,0.0
3.38,stop,0.0,0.007647136226296425,0.02275140956044197,0.1128723993897438,0.3776511549949646,9.624917984008789,11.016769409179688,0.14849404990673065,0.5859375,0.0
3.4,stop,0.0,0.007162320427596569,0.020483313128352165,0.12123255431652069,0.4413943290710449,9.673127174377441,11.01563835144043,0.1484859436750412,0.5859375,0.0
3.42,stop,0.0,0.006856826134026051,0.018837032839655876,0.11425724625587463,0.4119308888912201,9.722240447998047,11.012929916381836,0.1484842300415039,0.5859375,0.0
3.44,stop,0.0,0.006873855367302895,0.022970417514443398,0.10804533958435059,0.38826364278793335,9.76723861694336,11.021032333374023,0.14847594499588013,0.5859375,0.0
3.46,stop,0.0,0.006482916884124279,0.018980344757437706,0.10313215851783752,0.3988891541957855,9.810152053833008,11.0213623046875,0.14847412705421448,0.5859375,0.0
