time_s,phase,command_abs_vx_mps,mean_linear_speed_mps,p95_linear_speed_mps,mean_angular_speed_rps,p95_angular_speed_rps,mean_tilt_deg,p95_tilt_deg,mean_height_m,settled_fraction,fall_fraction
3.34,stop,0.0,0.008333372883498669,0.024058746173977852,0.133631631731987,0.41362738609313965,10.085129737854004,10.975656509399414,0.14858192205429077,0.53125,0.0
3.36,stop,0.0,0.008070636540651321,0.025440877303481102,0.12500692903995514,0.42362868785858154,10.144721031188965,10.977850914001465,0.1485775113105774,0.53125,0.0
3.38,stop,0.0,0.007536651566624641,0.02298699878156185,0.11560487747192383,0.3798949420452118,10.199508666992188,10.980037689208984,0.14857180416584015,0.53125,0.0
3.4,stop,0.0,0.00786458421498537,0.02340923435986042,0.1202547550201416,0.4783027768135071,10.252023696899414,10.982007026672363,0.14856114983558655,0.53125,0.0
3.42,stop,0.0,0.007154621183872223,0.02002030797302723,0.11644959449768066,0.40498924255371094,10.303915023803711,10.982304573059082,0.14855599403381348,0.53125,0.0
3.44,stop,0.0,0.007502087391912937,0.025116920471191406,0.10746987909078598,0.36036545038223267,10.346147537231445,10.984524726867676,0.14854945242404938,0.53125,0.0
3.46,stop,0.0,0.006600677035748959,0.015248156152665615,0.0957106202840805,0.3971996009349823,10.3864107131958,10.985438346862793,0.14855167269706726,0.53125,0.0
3.48,stop,0.0,0.006800223607569933,0.019564207643270493,0.09385411441326141,0.3338390588760376,10.420063018798828,10.986900329589844,0.1485482156276703,0.53125,0.0
3.5,stop,0.0,0.006691875867545605,0.016904089599847794,0.09110724925994873,0.3338734209537506,10.4540433883667,10.98819637298584,0.148548886179924,0.53125,0.0
3.52,stop,0.0,0.005857601761817932,0.015174135565757751,0.0836540162563324,0.33691275119781494,10.48250961303711,10.990508079528809,0.14854905009269714,0.53125,0.0
3.54,stop,0.0,0.005653941072523594,0.013564358465373516,0.0718391090631485,0.2436048686504364,10.510359764099121,10.991345405578613,0.14855459332466125,0.53125,0.0
3.56,stop,0.0,0.005482444539666176,0.015066842548549175,0.07543882727622986,0.2919069230556488,10.532787322998047,10.991460800170898,0.14855635166168213,0.53125,0.0
3.58,stop,0.0,0.0058220080099999905,0.0163488257676363,0.06881174445152283,0.21491315960884094,10.554832458496094,10.992138862609863,0.1485617756843567,0.53125,0.0
3.6,stop,0.0,0.005373441614210606,0.01532825268805027,0.07041530311107635,0.26951903104782104,10.572637557983398,10.993999481201172,0.14856582880020142,0.5390625,0.0
3.62,stop,0.0,0.005569492932409048,0.014589345082640648,0.06479139626026154,0.19717758893966675,10.587991714477539,10.994168281555176,0.1485716700553894,0.5546875,0.0
3.64,stop,0.0,0.004999472759664059,0.010325628332793713,0.05511126667261124,0.19193680584430695,10.602113723754883,10.995144844055176,0.14857988059520721,0.5546875,0.0
3.66,stop,0.0,0.00537429004907608,0.011346559971570969,0.05812910199165344,0.18514668941497803,10.617826461791992,10.996403694152832,0.1485859751701355,0.5859375,0.0
3.68,stop,0.0,0.004933064337819815,0.011669659055769444,0.04997529834508896,0.16049237549304962,10.630850791931152,10.997654914855957,0.14859172701835632,0.59375,0.0
3.7,stop,0.0,0.004875172860920429,0.011266370303928852,0.050063882023096085,0.1614963710308075,10.642327308654785,10.998586654663086,0.14859580993652344,0.6015625,0.0
