time_s,phase,target_height_m,mean_height_m,command_vx_mps,mean_vx_mps,mean_linear_speed_mps,mean_abs_lateral_m,mean_abs_heading_deg,double_contact_fraction,mean_action_rms,mean_action_rate,fall_fraction
0.62,stand_1,0.143,0.14848732948303223,0.0,-0.011320743709802628,0.0314013808965683,0.00485001178458333,2.743471622467041,1.0,1.196934461593628,0.030740240588784218,0.0
0.64,stand_1,0.143,0.14826180040836334,0.0,-0.010054400190711021,0.031163329258561134,0.004427499137818813,2.731342077255249,0.9921875,1.2065744400024414,0.02654489129781723,0.0
0.66,stand_1,0.143,0.1480301320552826,0.0,-0.008933134377002716,0.03086305409669876,0.0039939116686582565,2.7163729667663574,1.0,1.2174108028411865,0.02112269029021263,0.0
0.68,stand_1,0.143,0.14779402315616608,0.0,-0.008597472682595253,0.030893104150891304,0.0035630136262625456,2.6992530822753906,1.0,1.2272521257400513,0.019761845469474792,0.0
0.7,stand_1,0.143,0.147555410861969,0.0,-0.00795003306120634,0.031282249838113785,0.0031429175287485123,2.6810646057128906,1.0,1.2369234561920166,0.018848612904548645,0.0
0.72,stand_1,0.143,0.14731711149215698,0.0,-0.007518674712628126,0.030841853469610214,0.0027445638552308083,2.6561546325683594,1.0,1.2466084957122803,0.016982093453407288,0.0
0.74,stand_1,0.143,0.14708048105239868,0.0,-0.006821807473897934,0.03049805574119091,0.002379774348810315,2.6252193450927734,1.0,1.2559298276901245,0.01703963801264763,0.0
0.76,stand_1,0.143,0.14684462547302246,0.0,-0.006063565611839294,0.03013524040579796,0.002056159544736147,2.587667942047119,1.0,1.2650374174118042,0.01669503003358841,0.0
0.78,stand_1,0.143,0.14661026000976562,0.0,-0.005507517606019974,0.029743259772658348,0.0017669296357780695,2.5449304580688477,1.0,1.2739112377166748,0.01578204706311226,0.0
0.8,stand_1,0.143,0.14637921750545502,0.0,-0.004832303151488304,0.028832655400037766,0.0015229065902531147,2.498373508453369,1.0,1.2825462818145752,0.015183104202151299,0.0
0.82,stand_1,0.143,0.14614999294281006,0.0,-0.004134254064410925,0.028209449723362923,0.0013338855933398008,2.450019121170044,1.0,1.2908744812011719,0.01493840105831623,0.0
0.84,stand_1,0.143,0.1459243893623352,0.0,-0.0037620682269334793,0.027221787720918655,0.00118342787027359,2.4022693634033203,1.0,1.29884672164917,0.014045530930161476,0.0
0.86,stand_1,0.143,0.1457025110721588,0.0,-0.0029865363612771034,0.026292815804481506,0.0010664567817002535,2.3586153984069824,1.0,1.3064991235733032,0.013773124665021896,0.0
0.88,stand_1,0.143,0.14548493921756744,0.0,-0.002316382247954607,0.02475634217262268,0.0009799085091799498,2.3164329528808594,1.0,1.3140345811843872,0.01330921147018671,0.0
0.9,stand_1,0.143,0.14527280628681183,0.0,-0.0016304642194882035,0.023471107706427574,0.0009409809135831892,2.2760744094848633,1.0,1.321427345275879,0.012914270162582397,0.0
0.92,stand_1,0.143,0.14506609737873077,0.0,-0.0003923359327018261,0.02229289337992668,0.0009763744892552495,2.2365942001342773,1.0,1.3285479545593262,0.012411294505000114,0.0
0.94,stand_1,0.143,0.144866943359375,0.0,0.0006931794341653585,0.021098244935274124,0.001063556526787579,2.197141647338867,1.0,1.3354264497756958,0.011786824092268944,0.0
0.96,stand_1,0.143,0.14467564225196838,0.0,0.0016620461829006672,0.019856229424476624,0.0012099328450858593,2.1581149101257324,1.0,1.342031478881836,0.011051617562770844,0.0
0.98,stand_1,0.143,0.14449211955070496,0.0,0.0025514045264571905,0.01886742189526558,0.001384581788443029,2.1193151473999023,1.0,1.3482515811920166,0.011055409908294678,0.0
1.0,stand_1,0.143,0.14431533217430115,0.0,0.0034504933282732964,0.017855461686849594,0.0015860839048400521,2.0808277130126953,1.0,1.3541784286499023,0.010482488200068474,0.0
1.02,stand_1,0.143,0.14414538443088531,0.0,0.004239529836922884,0.017274456098675728,0.0017836259212344885,2.044933795928955,1.0,1.359679937362671,0.009873948059976101,0.0
1.04,stand_1,0.143,0.14398302137851715,0.0,0.004613576456904411,0.01640089973807335,0.0019755009561777115,2.008352041244507,1.0,1.3649795055389404,0.00944480113685131,0.0
