time_s,phase,target_height_m,mean_height_m,command_vx_mps,mean_vx_mps,mean_linear_speed_mps,mean_abs_lateral_m,mean_abs_heading_deg,double_contact_fraction,mean_action_rms,mean_action_rate,fall_fraction
3.0,forward,0.143,0.13830003142356873,0.08,0.04301218315958977,0.2203206717967987,0.014310452155768871,1.8722326755523682,0.0,0.7151119709014893,0.16042520105838776,0.0
3.02,forward,0.143,0.13757900893688202,0.08,0.09186860918998718,0.15353161096572876,0.017403727397322655,1.7694036960601807,0.03125,0.6355440616607666,0.11639227718114853,0.0
3.04,forward,0.143,0.13705123960971832,0.08,0.13080579042434692,0.14088495075702667,0.018717987462878227,1.5687928199768066,0.0078125,0.5348250865936279,0.13754627108573914,0.0
3.06,forward,0.143,0.13615228235721588,0.08,0.13968008756637573,0.15319886803627014,0.01843629963696003,1.6307969093322754,0.046875,0.474103718996048,0.13833966851234436,0.0
3.08,forward,0.143,0.13483178615570068,0.08,0.12138506770133972,0.19095709919929504,0.016449395567178726,1.6790680885314941,0.21875,0.422181636095047,0.13669121265411377,0.0
3.1,forward,0.143,0.1330978125333786,0.08,0.08586521446704865,0.2483682632446289,0.012678051367402077,1.19205904006958,0.7578125,0.38591331243515015,0.15556690096855164,0.0
3.12,forward,0.143,0.13156893849372864,0.08,0.0831742063164711,0.24051067233085632,0.008190127089619637,0.6926753520965576,0.9296875,0.35817795991897583,0.20845019817352295,0.0
3.14,forward,0.143,0.13050547242164612,0.08,0.07429233938455582,0.23651307821273804,0.00429766159504652,0.6609994173049927,0.9921875,0.3469528555870056,0.15280184149742126,0.0
3.16,forward,0.143,0.12974007427692413,0.08,0.0725550577044487,0.2408425658941269,0.0026629760395735502,0.7856583595275879,0.9921875,0.3599579930305481,0.139897882938385,0.0
3.18,forward,0.143,0.1290135681629181,0.08,0.06701280176639557,0.24107769131660461,0.005644829943776131,1.0314769744873047,1.0,0.36143335700035095,0.13813309371471405,0.0
3.2,forward,0.143,0.1283060759305954,0.08,0.06216679513454437,0.23662394285202026,0.010247871279716492,1.2385681867599487,1.0,0.41137534379959106,0.11449189484119415,0.0
3.22,forward,0.143,0.12792614102363586,0.08,0.03505757078528404,0.20607301592826843,0.014657198451459408,1.4296793937683105,0.8671875,0.4459526240825653,0.08032068610191345,0.0
3.24,forward,0.143,0.12907764315605164,0.08,-0.011799750849604607,0.17086875438690186,0.017990082502365112,1.5177302360534668,1.0,0.4558766186237335,0.10653284192085266,0.0
3.26,forward,0.143,0.13008034229278564,0.08,-0.03148665279150009,0.16462045907974243,0.021134838461875916,1.6141587495803833,0.9921875,0.5047779083251953,0.11194680631160736,0.0
3.28,forward,0.143,0.1311383992433548,0.08,-0.023724563419818878,0.14465445280075073,0.023961801081895828,1.5602455139160156,0.9140625,0.5186560153961182,0.07209760695695877,0.0
3.3,forward,0.143,0.13223335146903992,0.08,-0.024313904345035553,0.13138535618782043,0.02637866511940956,1.4363982677459717,0.890625,0.5150465965270996,0.07473737746477127,0.0
3.32,forward,0.143,0.1333683729171753,0.08,-0.021194882690906525,0.10922370851039886,0.028337858617305756,1.3205004930496216,0.8125,0.515941321849823,0.08416414260864258,0.0
3.34,forward,0.143,0.1344185471534729,0.08,-0.008992591872811317,0.07548016309738159,0.02963091805577278,1.0788507461547852,0.90625,0.5082789063453674,0.0924319177865982,0.0
3.36,forward,0.143,0.13520225882530212,0.08,0.008319415152072906,0.05206749588251114,0.030228912830352783,0.7298756837844849,0.9765625,0.4979856014251709,0.09958832710981369,0.0
3.38,forward,0.143,0.13580481708049774,0.08,0.025520291179418564,0.059867605566978455,0.030078517273068428,0.48930907249450684,0.984375,0.48888450860977173,0.09614300727844238,0.0
3.4,forward,0.143,0.13631871342658997,0.08,0.030966034159064293,0.08015081286430359,0.02912985533475876,0.449921190738678,0.984375,0.48603934049606323,0.12108948826789856,0.0
3.42,forward,0.143,0.13676857948303223,0.08,0.04054499417543411,0.13057924807071686,0.027122706174850464,0.4344636797904968,0.6796875,0.5105305314064026,0.1468711644411087,0.0
3.44,forward,0.143,0.13737402856349945,0.08,0.04294817894697189,0.224117249250412,0.023553334176540375,0.44843217730522156,0.328125,0.5605119466781616,0.18275496363639832,0.0
3.46,forward,0.143,0.13823723793029785,0.08,0.03591643273830414,0.31035053730010986,0.01814310997724533,0.48193082213401794,0.4609375,0.6299614906311035,0.1761862337589264,0.0
3.48,forward,0.143,0.13906216621398926,0.08,0.030731888487935066,0.37915492057800293,0.011159073561429977,0.4762447476387024,0.6484375,0.6890879273414612,0.14145198464393616,0.0
3.5,forward,0.143,0.1393590122461319,0.08,0.024970505386590958,0.42497551441192627,0.0034004368353635073,0.6424270868301392,0.890625,0.729394793510437,0.11005769670009613,0.0
3.52,forward,0.143,0.1388724446296692,0.08,0.010886537842452526,0.31951212882995605,0.005169780924916267,1.2324790954589844,0.03125,0.7374773025512695,0.09043153375387192,0.0
3.54,forward,0.143,0.13826186954975128,0.08,0.04861306771636009,0.21883581578731537,0.010156484320759773,1.5862081050872803,0.0,0.721817672252655,0.16747550666332245,0.0
3.56,forward,0.143,0.13854122161865234,0.08,0.09622479975223541,0.15515705943107605,0.012876752763986588,1.3926947116851807,0.0,0.6337765455245972,0.12767919898033142,0.0
3.58,forward,0.143,0.1382625699043274,0.08,0.13012847304344177,0.13893979787826538,0.01405545324087143,1.2815200090408325,0.0,0.5261543989181519,0.1438218504190445,0.0
3.6,forward,0.143,0.1371546983718872,0.08,0.16867060959339142,0.1765899956226349,0.013821475207805634,1.2814841270446777,0.015625,0.4874085783958435,0.13523200154304504,0.0
3.62,forward,0.143,0.1356286108493805,0.08,0.16782641410827637,0.2196045219898224,0.01192025188356638,1.169050693511963,0.25,0.4171624779701233,0.1257668137550354,0.0
3.64,forward,0.143,0.13387735188007355,0.08,0.12977325916290283,0.25402963161468506,0.008396726101636887,1.0082588195800781,0.5703125,0.3799918293952942,0.14805012941360474,0.0
3.66,forward,0.143,0.13218018412590027,0.08,0.11482739448547363,0.26455041766166687,0.004563161637634039,0.574753999710083,0.8125,0.3736346364021301,0.1745317429304123,0.0
3.68,forward,0.143,0.13080738484859467,0.08,0.10483771562576294,0.2553709149360657,0.003146908013150096,0.7060944437980652,0.9609375,0.34307366609573364,0.16546684503555298,0.0
3.7,forward,0.143,0.12981277704238892,0.08,0.09309512376785278,0.2490822821855545,0.005936292000114918,0.9168516993522644,0.9921875,0.35078513622283936,0.1415737271308899,0.0
3.72,forward,0.143,0.1289949268102646,0.08,0.08041955530643463,0.24381011724472046,0.010411197319626808,1.2221935987472534,1.0,0.3614650070667267,0.13261005282402039,0.0
3.74,forward,0.143,0.1282397210597992,0.08,0.07013293355703354,0.235771045088768,0.014982340857386589,1.4698498249053955,1.0,0.3870885372161865,0.11272288858890533,0.0
3.76,forward,0.143,0.1275978982448578,0.08,0.057730287313461304,0.22050707042217255,0.019395356997847557,1.6814241409301758,0.984375,0.42873913049697876,0.08950921893119812,0.0
3.78,forward,0.143,0.12861418724060059,0.08,-0.005100734531879425,0.1690850853919983,0.022768286988139153,1.7517735958099365,0.9921875,0.4431758522987366,0.08282202482223511,0.0
3.8,forward,0.143,0.12961077690124512,0.08,-0.030143629759550095,0.15926505625247955,0.025796357542276382,1.7492704391479492,0.9921875,0.47365766763687134,0.10395295917987823,0.0
3.82,forward,0.143,0.13059745728969574,0.08,-0.030912213027477264,0.14638277888298035,0.02860742248594761,1.6608378887176514,0.8984375,0.5042691826820374,0.08566061407327652,0.0
3.84,forward,0.143,0.13165703415870667,0.08,-0.03024512156844139,0.12480967491865158,0.030946828424930573,1.4187242984771729,0.859375,0.5059418678283691,0.07623536884784698,0.0
3.86,forward,0.143,0.13274508714675903,0.08,-0.027494186535477638,0.1132059097290039,0.032970089465379715,1.2620739936828613,0.875,0.5072078704833984,0.08184054493904114,0.0
3.88,forward,0.143,0.13380691409111023,0.08,-0.018362142145633698,0.07995176315307617,0.03438218683004379,1.057794451713562,0.8828125,0.5016487836837769,0.10078168660402298,0.0
3.9,forward,0.143,0.1346469521522522,0.08,0.0007335991249419749,0.051789525896310806,0.03502286225557327,0.7046513557434082,0.96875,0.4930868148803711,0.10124705731868744,0.0
3.92,forward,0.143,0.13534832000732422,0.08,0.01608581468462944,0.057887010276317596,0.03488536179065704,0.46832075715065,0.9765625,0.4876210689544678,0.0982510969042778,0.0
3.94,forward,0.143,0.13595715165138245,0.08,0.023712433874607086,0.07923872768878937,0.03392080217599869,0.4533992409706116,0.9765625,0.4867633581161499,0.13089095056056976,0.0
3.96,forward,0.143,0.13648134469985962,0.08,0.03378086909651756,0.13414622843265533,0.031832098960876465,0.44231826066970825,0.7109375,0.5176635980606079,0.1505105197429657,0.0
3.98,forward,0.143,0.13716831803321838,0.08,0.03290732949972153,0.2279745489358902,0.028135675936937332,0.4858921468257904,0.34375,0.5698333978652954,0.18070818483829498,0.0
4.0,forward,0.143,0.1380854696035385,0.08,0.026790227741003036,0.31182289123535156,0.02264079451560974,0.6272474527359009,0.46875,0.6402729749679565,0.17333978414535522,0.0
4.02,stop_1,0.143,0.13852836191654205,0.0,0.022632606327533722,0.32446736097335815,0.01615229994058609,0.7061853408813477,0.90625,0.4807996153831482,0.28156548738479614,0.0
4.04,stop_1,0.143,0.13778942823410034,0.0,0.03321601450443268,0.2751035690307617,0.010474922135472298,0.6870955228805542,0.296875,0.4323349595069885,0.09706386923789978,0.0
4.06,stop_1,0.143,0.13703913986682892,0.0,-0.0032435315661132336,0.1787717640399933,0.00630342960357666,0.7699823975563049,0.1875,0.36270833015441895,0.108657605946064,0.0
4.08,stop_1,0.143,0.13594231009483337,0.0,-0.02258213981986046,0.13687282800674438,0.0040336791425943375,1.0456714630126953,0.84375,0.29882991313934326,0.1029757559299469,0.0
4.1,stop_1,0.143,0.1346142441034317,0.0,-0.037175022065639496,0.10472384095191956,0.003186361398547888,1.0705621242523193,0.890625,0.3058662414550781,0.058999203145504,0.0
4.12,stop_1,0.143,0.13388854265213013,0.0,-0.03874023258686066,0.05213578790426254,0.003142140805721283,0.9526065587997437,0.8515625,0.3034171462059021,0.07174516469240189,0.0
4.14,stop_1,0.143,0.13393756747245789,0.0,-0.06329857558012009,0.0799761414527893,0.0035294066183269024,0.8431200981140137,0.9921875,0.29556912183761597,0.09239378571510315,0.0
4.16,stop_1,0.143,0.1339636743068695,0.0,-0.06615974754095078,0.08329538255929947,0.004076364915817976,0.7192887663841248,1.0,0.33636218309402466,0.07585079967975616,0.0
4.18,stop_1,0.143,0.13420850038528442,0.0,-0.06761907041072845,0.0765044242143631,0.00463909562677145,0.613674521446228,0.9609375,0.39083942770957947,0.08023419231176376,0.0
4.2,stop_1,0.143,0.13470524549484253,0.0,-0.07192280143499374,0.0732167661190033,0.004928303882479668,0.5351351499557495,0.984375,0.43468230962753296,0.06580974161624908,0.0
4.22,stop_1,0.143,0.13535267114639282,0.0,-0.07283277064561844,0.07538959383964539,0.004797851666808128,0.5028771162033081,1.0,0.47395604848861694,0.05253208428621292,0.0
4.24,stop_1,0.143,0.13609907031059265,0.0,-0.07363992929458618,0.08235205709934235,0.004335116595029831,0.5057024955749512,1.0,0.5132938027381897,0.049764469265937805,0.0
4.26,stop_1,0.143,0.1368926614522934,0.0,-0.06858544796705246,0.08064627647399902,0.0037953925784677267,0.5122358798980713,0.9609375,0.5392271280288696,0.036403052508831024,0.0
4.28,stop_1,0.143,0.13763487339019775,0.0,-0.06120367348194122,0.07646793127059937,0.0033268809784203768,0.5249316692352295,0.9609375,0.5594338178634644,0.029442768543958664,0.0
4.3,stop_1,0.143,0.1382770538330078,0.0,-0.05508042126893997,0.07095891982316971,0.003018463496118784,0.5413403511047363,0.9609375,0.5811676979064941,0.030034862458705902,0.0
4.32,stop_1,0.143,0.13882431387901306,0.0,-0.049427330493927,0.06198342144489288,0.0028919195756316185,0.5510152578353882,0.984375,0.5980575084686279,0.024251408874988556,0.0
4.34,stop_1,0.143,0.13928362727165222,0.0,-0.04396992549300194,0.05389425531029701,0.002920551924034953,0.5636317729949951,0.9921875,0.612573504447937,0.021016422659158707,0.0
4.36,stop_1,0.143,0.13966533541679382,0.0,-0.03956042230129242,0.04736516624689102,0.0030174260027706623,0.5832202434539795,1.0,0.6274611949920654,0.018620600923895836,0.0
4.38,stop_1,0.143,0.13998180627822876,0.0,-0.03449401259422302,0.04175436124205589,0.003126951400190592,0.6065326929092407,1.0,0.6395331025123596,0.0149152260273695,0.0
4.4,stop_1,0.143,0.14024046063423157,0.0,-0.0296451598405838,0.03505901247262955,0.003259530058130622,0.6306227445602417,1.0,0.651237964630127,0.014422927051782608,0.0
4.42,stop_1,0.143,0.14045190811157227,0.0,-0.0251237191259861,0.029901597648859024,0.003401224035769701,0.6558873653411865,1.0,0.6599835157394409,0.011510666459798813,0.0
4.44,stop_1,0.143,0.14062754809856415,0.0,-0.02086079679429531,0.02506669983267784,0.003540562465786934,0.6835340857505798,1.0,0.6682140827178955,0.010391862131655216,0.0
4.46,stop_1,0.143,0.14077244699001312,0.0,-0.01702895760536194,0.021342787891626358,0.0036675152368843555,0.7124571800231934,1.0,0.674582839012146,0.008534654974937439,0.0
4.48,stop_1,0.143,0.14089210331439972,0.0,-0.013858632184565067,0.01839877851307392,0.003785488661378622,0.7433539032936096,1.0,0.6801610589027405,0.0072222743183374405,0.0
4.5,stop_1,0.143,0.14099092781543732,0.0,-0.011301937513053417,0.015811622142791748,0.003894924884662032,0.7748813629150391,1.0,0.6843836307525635,0.005682996939867735,0.0
4.52,stop_1,0.143,0.14107027649879456,0.0,-0.00868448056280613,0.013367293402552605,0.0039942022413015366,0.8056130409240723,1.0,0.6875565648078918,0.004704969469457865,0.0
4.54,stop_1,0.143,0.1411334127187729,0.0,-0.006673834752291441,0.011332489550113678,0.0040859561413526535,0.8353967666625977,1.0,0.690237283706665,0.004095503129065037,0.0
4.56,stop_1,0.143,0.14118248224258423,0.0,-0.004965275526046753,0.00933789648115635,0.004165198188275099,0.8642162084579468,1.0,0.691844642162323,0.003286325838416815,0.0
4.58,stop_1,0.143,0.14121896028518677,0.0,-0.003656958229839802,0.008274804800748825,0.004233606159687042,0.8911978006362915,1.0,0.6930177211761475,0.0030294465832412243,0.0
4.6,stop_1,0.143,0.14124462008476257,0.0,-0.0028722030110657215,0.007277889642864466,0.004290389828383923,0.9164910316467285,1.0,0.6939996480941772,0.0029283002950251102,0.0
4.62,stop_1,0.143,0.14126214385032654,0.0,-0.0021077836863696575,0.006326016038656235,0.004338270053267479,0.9403654336929321,1.0,0.6943793296813965,0.00269981287419796,0.0
4.64,stop_1,0.143,0.1412733793258667,0.0,-0.0015069632790982723,0.005609968677163124,0.004377118311822414,0.9620020985603333,1.0,0.69477778673172,0.0026266416534781456,0.0
4.66,stop_1,0.143,0.14128048717975616,0.0,-0.001303110271692276,0.005200924351811409,0.004409451968967915,0.9814241528511047,1.0,0.6949933171272278,0.0023702490143477917,0.0
4.68,stop_1,0.143,0.141285240650177,0.0,-0.0009911246597766876,0.004853338934481144,0.004438539035618305,0.9995380640029907,1.0,0.6949101686477661,0.0021040323190391064,0.0
4.7,stop_1,0.143,0.14128969609737396,0.0,-0.00074430659878999,0.004684647545218468,0.004463859833776951,1.0160245895385742,1.0,0.6947728395462036,0.0021124370396137238,0.0
4.72,stop_1,0.143,0.14129404723644257,0.0,-0.0005279328906908631,0.004534999839961529,0.004486635327339172,1.0313513278961182,1.0,0.6945762634277344,0.001985859591513872,0.0
4.74,stop_1,0.143,0.14129814505577087,0.0,-0.00039772872696630657,0.0043755630031228065,0.00450633792206645,1.0455669164657593,1.0,0.6942780017852783,0.0019182569812983274,0.0
4.76,stop_1,0.143,0.141302227973938,0.0,-0.00040727664600126445,0.0044227647595107555,0.004523236304521561,1.058192253112793,1.0,0.693981409072876,0.0018144585192203522,0.0
4.78,stop_1,0.143,0.14130622148513794,0.0,-0.00029626593459397554,0.0043825265020132065,0.004538180306553841,1.0692155361175537,1.0,0.6936851739883423,0.0018369669560343027,0.0
4.8,stop_1,0.143,0.14130982756614685,0.0,-0.00036351033486425877,0.0042448583990335464,0.004550976678729057,1.0793811082839966,1.0,0.6933021545410156,0.0018390330951660872,0.0
4.82,stop_1,0.143,0.1413135975599289,0.0,-0.0004671498027164489,0.004297170322388411,0.004561885260045528,1.0878992080688477,1.0,0.6929769515991211,0.0016802522586658597,0.0
4.84,stop_1,0.143,0.14131709933280945,0.0,-0.00039549480425193906,0.00409651966765523,0.00457121804356575,1.0949409008026123,1.0,0.6926054954528809,0.0015665474347770214,0.0
4.86,stop_1,0.143,0.14132046699523926,0.0,-0.0004705746250692755,0.0040464745834469795,0.004579278640449047,1.1011090278625488,1.0,0.6922717690467834,0.0015668630367144942,0.0
4.88,stop_1,0.143,0.141323983669281,0.0,-0.0005065691657364368,0.003977921791374683,0.004586178809404373,1.1059165000915527,1.0,0.6919913291931152,0.0014842983800917864,0.0
4.9,stop_1,0.143,0.1413276493549347,0.0,-0.0006227979902178049,0.00397631898522377,0.004591731354594231,1.1098411083221436,1.0,0.6916840076446533,0.0015134606510400772,0.0
4.92,stop_1,0.143,0.14133143424987793,0.0,-0.000504973519127816,0.004046082030981779,0.004596712999045849,1.112901210784912,1.0,0.6913927793502808,0.0014470296446233988,0.0
4.94,stop_1,0.143,0.14133524894714355,0.0,-0.0005558704724535346,0.004061002284288406,0.004601183347404003,1.1154546737670898,1.0,0.6912057399749756,0.0014332765713334084,0.0
4.96,stop_1,0.143,0.14133897423744202,0.0,-0.0005330452113412321,0.004046047106385231,0.004605338908731937,1.1175575256347656,1.0,0.6909382343292236,0.0014134702505543828,0.0
4.98,stop_1,0.143,0.14134299755096436,0.0,-0.000492241233587265,0.0040041981264948845,0.004609765950590372,1.1191917657852173,1.0,0.6907111406326294,0.001429063268005848,0.0
5.0,stop_1,0.143,0.14134672284126282,0.0,-0.000466948957182467,0.004111839924007654,0.004613679368048906,1.1208407878875732,1.0,0.6905380487442017,0.0013373270630836487,0.0
5.02,stop_1,0.143,0.1413504183292389,0.0,-0.0003738494706340134,0.004085604101419449,0.004617917817085981,1.1222045421600342,1.0,0.690371572971344,0.0014103692956268787,0.0
5.04,stop_1,0.143,0.1413540095090866,0.0,-0.00032997329253703356,0.004029417410492897,0.004622093867510557,1.1233210563659668,1.0,0.6901777982711792,0.0013530745636671782,0.0
5.06,stop_1,0.143,0.14135760068893433,0.0,-0.0003328271268401295,0.004027729853987694,0.00462591927498579,1.1242445707321167,1.0,0.6900313496589661,0.0011740291956812143,0.0
5.08,stop_1,0.143,0.1413610577583313,0.0,-0.00027210210100747645,0.0038632971700280905,0.004629472270607948,1.1250088214874268,1.0,0.6898787021636963,0.0011474066413939,0.0
5.1,stop_1,0.143,0.14136458933353424,0.0,-0.0002841954119503498,0.004080314189195633,0.004632864613085985,1.1258347034454346,1.0,0.6897493600845337,0.0012436339166015387,0.0
5.12,stop_1,0.143,0.1413678526878357,0.0,-0.0002323460066691041,0.003979490604251623,0.004636455327272415,1.1264009475708008,1.0,0.6896177530288696,0.0011793498415499926,0.0
5.14,stop_1,0.143,0.14137092232704163,0.0,-0.0002683522761799395,0.004109486937522888,0.004639800172299147,1.1269285678863525,1.0,0.6894716024398804,0.001156651764176786,0.0
5.16,stop_1,0.143,0.1413736790418625,0.0,-0.00018882477888837457,0.003997756168246269,0.00464277807623148,1.1274440288543701,1.0,0.6893903017044067,0.0011259180027991533,0.0
5.18,stop_1,0.143,0.14137642085552216,0.0,-0.00019536359468474984,0.003947963938117027,0.004645321983844042,1.1277562379837036,1.0,0.6893084049224854,0.0011133671505376697,0.0
5.2,stop_1,0.143,0.14137877523899078,0.0,-0.00015140994219109416,0.003956512548029423,0.004648125730454922,1.1281585693359375,1.0,0.6892317533493042,0.0010763469617813826,0.0
5.22,stop_1,0.143,0.14138084650039673,0.0,-0.0001793030824046582,0.003911297768354416,0.004650486633181572,1.1285078525543213,1.0,0.6891679763793945,0.001108076423406601,0.0
5.24,stop_1,0.143,0.14138293266296387,0.0,-0.0001623100251890719,0.0038996622897684574,0.004652977921068668,1.1288026571273804,1.0,0.6890870332717896,0.0011633795220404863,0.0
5.26,stop_1,0.143,0.14138515293598175,0.0,-0.00017856252088677138,0.003960959147661924,0.004655822645872831,1.1290416717529297,1.0,0.6890828609466553,0.0010980875231325626,0.0
5.28,stop_1,0.143,0.1413872241973877,0.0,-0.00010388461669208482,0.0040331073105335236,0.004657889250665903,1.1293655633926392,1.0,0.6890280246734619,0.0011644195765256882,0.0
5.3,stop_1,0.143,0.14138898253440857,0.0,-0.00010454852599650621,0.004014040809124708,0.004660263657569885,1.1294406652450562,1.0,0.6889657378196716,0.0011168066412210464,0.0
5.32,stop_1,0.143,0.14139050245285034,0.0,-0.00010791212844196707,0.0040080007165670395,0.004662626422941685,1.1298414468765259,1.0,0.6889387965202332,0.0011863366235047579,0.0
5.34,stop_1,0.143,0.1413920521736145,0.0,1.3306515029398724e-05,0.003994102124124765,0.004664980340749025,1.1300601959228516,1.0,0.6889173984527588,0.0011770495912060142,0.0
5.36,stop_1,0.143,0.14139296114444733,0.0,-4.4970354792894796e-05,0.0038786258082836866,0.00466711912304163,1.1304233074188232,1.0,0.6888898611068726,0.0011544367298483849,0.0
5.38,stop_1,0.143,0.14139409363269806,0.0,-5.1684539357665926e-05,0.003958132117986679,0.004668829496949911,1.130704402923584,1.0,0.6889004707336426,0.0011528546456247568,0.0
5.4,stop_1,0.143,0.14139509201049805,0.0,3.166030364809558e-05,0.0039022895507514477,0.004670640453696251,1.1307814121246338,1.0,0.6888527274131775,0.0011406088015064597,0.0
5.42,stop_1,0.143,0.1413959562778473,0.0,-3.2968498999252915e-05,0.003991163335740566,0.004672036040574312,1.131178855895996,1.0,0.688857913017273,0.0011154280509799719,0.0
5.44,stop_1,0.143,0.14139679074287415,0.0,4.6779183321632445e-05,0.003949280362576246,0.004673597402870655,1.131358027458191,1.0,0.6888426542282104,0.0011774220038205385,0.0
5.46,stop_1,0.143,0.1413973569869995,0.0,9.209223208017647e-05,0.003924818709492683,0.004674933850765228,1.1315792798995972,1.0,0.6888230443000793,0.0010618171654641628,0.0
5.48,stop_1,0.143,0.14139781892299652,0.0,0.0001231339992955327,0.003918753005564213,0.004676001146435738,1.131814956665039,1.0,0.6888203620910645,0.0010405868524685502,0.0
5.5,stop_1,0.143,0.1413978785276413,0.0,0.00011784212256316096,0.003960042260587215,0.004677257500588894,1.1319483518600464,1.0,0.6887994408607483,0.0011216334532946348,0.0
5.52,stop_1,0.143,0.14139774441719055,0.0,0.0001518344070063904,0.003886150661855936,0.004678335040807724,1.13228178024292,1.0,0.688776969909668,0.0011416636407375336,0.0
5.54,stop_1,0.143,0.14139778912067413,0.0,0.00019867593073286116,0.0039047193713486195,0.004679206293076277,1.132601261138916,1.0,0.688804566860199,0.001152282813563943,0.0
5.56,stop_1,0.143,0.141397625207901,0.0,0.00022624345729127526,0.003841706784442067,0.0046796975657343864,1.1328940391540527,1.0,0.6887965202331543,0.0011657520662993193,0.0
5.58,stop_1,0.143,0.1413973867893219,0.0,0.0001877736794995144,0.0038117123767733574,0.004680386744439602,1.1331886053085327,1.0,0.6887788772583008,0.001119141816161573,0.0
5.6,stop_1,0.143,0.1413968801498413,0.0,0.00020529612083919346,0.0038326201029121876,0.0046810973435640335,1.1334747076034546,1.0,0.6887592077255249,0.0010919405613094568,0.0
5.62,stop_1,0.143,0.14139661192893982,0.0,0.0002553823287598789,0.003853228874504566,0.004681798629462719,1.1337673664093018,1.0,0.6887882947921753,0.0011782028013840318,0.0
5.64,stop_1,0.143,0.1413961797952652,0.0,0.00016647121810819954,0.0038106893189251423,0.004682176746428013,1.134060263633728,1.0,0.6887519359588623,0.001136014936491847,0.0
5.66,stop_1,0.143,0.14139586687088013,0.0,0.00024727723211981356,0.003862919984385371,0.004682555329054594,1.1343610286712646,1.0,0.6887572407722473,0.001122308080084622,0.0
5.68,stop_1,0.143,0.14139507710933685,0.0,0.00020292014232836664,0.003803151659667492,0.0046829283237457275,1.1345839500427246,1.0,0.6887472867965698,0.0012230287538841367,0.0
5.7,stop_1,0.143,0.1413944661617279,0.0,0.00022661812545266002,0.003815548960119486,0.004683364182710648,1.134958267211914,1.0,0.6887462735176086,0.0011587084736675024,0.0
5.72,stop_1,0.143,0.14139419794082642,0.0,0.00024117868451867253,0.003872833913192153,0.004683599807322025,1.1353353261947632,1.0,0.6887704133987427,0.0011077658273279667,0.0
5.74,stop_1,0.143,0.14139345288276672,0.0,0.00027509720530360937,0.0038219639100134373,0.004684168845415115,1.1356263160705566,1.0,0.688703179359436,0.001179279526695609,0.0
5.76,stop_1,0.143,0.14139299094676971,0.0,0.0002887694863602519,0.003855644492432475,0.004684191197156906,1.1359729766845703,1.0,0.6887259483337402,0.00116279860958457,0.0
5.78,stop_1,0.143,0.14139264822006226,0.0,0.0002806050470098853,0.003849821165204048,0.0046843308955430984,1.136256456375122,1.0,0.688770592212677,0.00108437635935843,0.0
5.8,stop_1,0.143,0.14139217138290405,0.0,0.000236163119552657,0.0038402974605560303,0.004684346728026867,1.1365762948989868,1.0,0.688713550567627,0.0011450021993368864,0.0
5.82,stop_1,0.143,0.1413920670747757,0.0,0.00019905492081306875,0.0038835625164210796,0.004685099236667156,1.1366589069366455,1.0,0.6887200474739075,0.0010713236406445503,0.0
5.84,stop_1,0.143,0.1413915604352951,0.0,0.00024129923258442432,0.0038259164430201054,0.004685445223003626,1.1368942260742188,1.0,0.688686728477478,0.0011155962711200118,0.0
5.86,stop_1,0.143,0.14139139652252197,0.0,0.00018738556536845863,0.0038261725567281246,0.004685796797275543,1.137227177619934,1.0,0.6887326240539551,0.0010702009312808514,0.0
5.88,stop_1,0.143,0.14139118790626526,0.0,0.00017261516768485308,0.003763721091672778,0.004686098545789719,1.1375212669372559,1.0,0.688696026802063,0.0011464640265330672,0.0
5.9,stop_1,0.143,0.14139121770858765,0.0,0.0002152552333427593,0.0038254973478615284,0.004686220549046993,1.1376709938049316,1.0,0.6886862516403198,0.0011231092503294349,0.0
5.92,stop_1,0.143,0.14139112830162048,0.0,0.00019832997350022197,0.0037916721776127815,0.004686281085014343,1.1378681659698486,1.0,0.6886742115020752,0.0010798847069963813,0.0
5.94,stop_1,0.143,0.14139118790626526,0.0,0.0002039896498899907,0.003818927798420191,0.004686904139816761,1.1381345987319946,1.0,0.6886764764785767,0.001178372884169221,0.0
5.96,stop_1,0.143,0.1413911134004593,0.0,0.00017522017878945917,0.0038000880740582943,0.004686917178332806,1.1383048295974731,1.0,0.6886574625968933,0.0011063383426517248,0.0
5.98,stop_1,0.143,0.141390860080719,0.0,0.00011909540626220405,0.0038000796921551228,0.004687035921961069,1.1386113166809082,1.0,0.6886407136917114,0.0010982586536556482,0.0
6.0,stop_1,0.143,0.141390860080719,0.0,0.00014319214096758515,0.003802146762609482,0.004687711596488953,1.1387213468551636,1.0,0.6886775493621826,0.0011525984155014157,0.0
6.02,squat,0.132,0.14127060770988464,0.0,0.011940572410821915,0.041109006851911545,0.00439998647198081,1.0794731378555298,1.0,0.4539792835712433,0.3820521831512451,0.0
6.04,squat,0.132,0.14073146879673004,0.0,0.017299393191933632,0.093618243932724,0.003567355452105403,0.974984884262085,1.0,0.37907496094703674,0.1849483996629715,0.0
6.06,squat,0.132,0.13964852690696716,0.0,0.007100981660187244,0.14065051078796387,0.002907407470047474,0.8507776260375977,1.0,0.3502539396286011,0.11085635423660278,0.0
6.08,squat,0.132,0.13811728358268738,0.0,0.012906347401440144,0.19901004433631897,0.004153722897171974,0.7067410945892334,0.96875,0.3756318688392639,0.1066599041223526,0.0
