time_s,mean_ball_progress_m,mean_ball_speed_mps,mean_robot_ball_distance_m,mean_closest_robot_ball_distance_m,success_fraction,fall_fraction
0.88,0.08162173628807068,0.08639339357614517,0.10472662001848221,0.048228006809949875,0.34375,0.015625
0.9,0.07827094197273254,0.09060412645339966,0.10733301937580109,0.046675682067871094,0.34375,0.015625
0.92,0.08007966727018356,0.09105779975652695,0.1086849570274353,0.046675682067871094,0.34375,0.015625
0.94,0.08188321441411972,0.09101258963346481,0.11064499616622925,0.046675682067871094,0.34375,0.015625
0.96,0.08368159830570221,0.09075237810611725,0.11287585645914078,0.046675682067871094,0.34375,0.015625
0.98,0.08547497540712357,0.09049801528453827,0.11504437029361725,0.046675682067871094,0.34375,0.015625
1.0,0.08726326376199722,0.08961200714111328,0.11721868813037872,0.046675682067871094,0.34375,0.015625
1.02,0.08904613554477692,0.0892091691493988,0.11928828060626984,0.046675682067871094,0.34375,0.015625
1.04,0.09082400798797607,0.09006581455469131,0.1213093027472496,0.046675682067871094,0.34375,0.015625
1.06,0.09261282533407211,0.08971325308084488,0.1235118880867958,0.046675682067871094,0.34375,0.015625
1.08,0.09440377354621887,0.08945527672767639,0.12611857056617737,0.046675682067871094,0.34375,0.015625
1.1,0.09618964791297913,0.08919855952262878,0.12910574674606323,0.046675682067871094,0.34375,0.015625
1.12,0.09797044843435287,0.08894195407629013,0.13227495551109314,0.046675682067871094,0.34375,0.015625
1.14,0.09974616765975952,0.08868633210659027,0.13563966751098633,0.046675682067871094,0.34375,0.015625
1.16,0.10151668637990952,0.08531390130519867,0.13672925531864166,0.046274781227111816,0.359375,0.015625
1.18,0.10201656818389893,0.08894765377044678,0.14215905964374542,0.0459449365735054,0.359375,0.015625
1.2,0.10378623008728027,0.0883118063211441,0.14512459933757782,0.0459449365735054,0.359375,0.015625
1.22,0.1055493876338005,0.0880579948425293,0.1479785293340683,0.0459449365735054,0.359375,0.015625
1.24,0.10730733722448349,0.08780557662248611,0.150392085313797,0.0459449365735054,0.359375,0.015625
1.26,0.10906042158603668,0.08755383640527725,0.15234649181365967,0.04591758921742439,0.359375,0.015625
1.28,0.11080826818943024,0.08730190992355347,0.15398716926574707,0.04587111994624138,0.359375,0.015625
1.3,0.11255138367414474,0.0870526134967804,0.1553584188222885,0.04587111994624138,0.359375,0.015625
1.32,0.11428911983966827,0.08138570934534073,0.1517001837491989,0.04551783576607704,0.390625,0.015625
1.34,0.11408282816410065,0.0825788825750351,0.1531219482421875,0.04378640279173851,0.40625,0.015625
1.36,0.11480218172073364,0.0786212831735611,0.15011097490787506,0.04351811856031418,0.453125,0.015625
1.38,0.1133081316947937,0.08337175101041794,0.15202286839485168,0.04115994647145271,0.46875,0.015625
1.4,0.11389916390180588,0.07942084223031998,0.1486126333475113,0.040130700916051865,0.5,0.015625
1.42,0.11314711719751358,0.07947535067796707,0.15079322457313538,0.03867773711681366,0.515625,0.015625
1.44,0.11354811489582062,0.0814906507730484,0.15146225690841675,0.03731658682227135,0.53125,0.015625
1.46,0.1139318123459816,0.08069482445716858,0.15477849543094635,0.0366506464779377,0.546875,0.015625
1.48,0.11423666775226593,0.08292054384946823,0.15952961146831512,0.036071158945560455,0.546875,0.015625
1.5,0.11589215695858002,0.07591904699802399,0.15699177980422974,0.036071158945560455,0.578125,0.015625
1.52,0.11484955251216888,0.08152496814727783,0.1661708950996399,0.033822547644376755,0.578125,0.015625
1.54,0.11647732555866241,0.0812908411026001,0.16882042586803436,0.033822547644376755,0.578125,0.015625
1.56,0.11810018122196198,0.08105741441249847,0.1712869554758072,0.033822547644376755,0.578125,0.015625
1.58,0.11971849948167801,0.08082515746355057,0.17355050146579742,0.033822547644376755,0.578125,0.015625
1.6,0.1213320791721344,0.08059349656105042,0.17558667063713074,0.033822547644376755,0.578125,0.015625
1.62,0.1229410246014595,0.0770074725151062,0.17459022998809814,0.033822547644376755,0.59375,0.015625
1.64,0.12341094017028809,0.07646826654672623,0.1775229573249817,0.03275064751505852,0.609375,0.015625
1.66,0.12388423085212708,0.07942578941583633,0.18436086177825928,0.031767457723617554,0.609375,0.015625
1.68,0.12546996772289276,0.07919937372207642,0.18695521354675293,0.031767457723617554,0.609375,0.015625
1.7,0.12705110013484955,0.07897229492664337,0.18978343904018402,0.031767457723617554,0.609375,0.015625
1.72,0.1286279857158661,0.07874632626771927,0.19281940162181854,0.031753621995449066,0.609375,0.015625
1.74,0.13020002841949463,0.07852073013782501,0.19606010615825653,0.03150320425629616,0.609375,0.015625
1.76,0.1317678540945053,0.07829592376947403,0.19969713687896729,0.03150320425629616,0.609375,0.015625
1.78,0.1333310604095459,0.0780717059969902,0.20277142524719238,0.03150320425629616,0.609375,0.015625
1.8,0.13488979637622833,0.07784852385520935,0.20508074760437012,0.03150320425629616,0.609375,0.015625
1.82,0.1364443600177765,0.07762572914361954,0.2067255675792694,0.03150320425629616,0.609375,0.015625
1.84,0.1379939615726471,0.07740452140569687,0.20791369676589966,0.03150320425629616,0.609375,0.015625
1.86,0.13953916728496552,0.07718200981616974,0.20877914130687714,0.03150320425629616,0.609375,0.015625
1.88,0.1410803198814392,0.07696150243282318,0.2093876600265503,0.03150320425629616,0.609375,0.015625
1.9,0.1426166146993637,0.07674126327037811,0.20970523357391357,0.03150320425629616,0.609375,0.015625
1.92,0.1441487818956375,0.0667852982878685,0.20453481376171112,0.03150320425629616,0.640625,0.015625
1.94,0.1449541598558426,0.07264749705791473,0.21692250669002533,0.03215886279940605,0.640625,0.015625
1.96,0.14640426635742188,0.07243873924016953,0.21779200434684753,0.03215886279940605,0.640625,0.015625
1.98,0.14789508283138275,0.0755632072687149,0.21975207328796387,0.03215886279940605,0.640625,0.015625
2.0,0.14940690994262695,0.07565075904130936,0.22230204939842224,0.03215886279940605,0.640625,0.015625
2.02,0.15091723203659058,0.07543443143367767,0.22517679631710052,0.03215886279940605,0.640625,0.015625
2.04,0.1524232029914856,0.0752197653055191,0.22863811254501343,0.03215886279940605,0.640625,0.015625
2.06,0.15392524003982544,0.07500410825014114,0.23210810124874115,0.03215886279940605,0.640625,0.015625
2.08,0.1554224193096161,0.07478876411914825,0.2352718710899353,0.03215886279940605,0.640625,0.015625
2.1,0.15691563487052917,0.07457536458969116,0.23816145956516266,0.03215886279940605,0.640625,0.015625
2.12,0.15840481221675873,0.0743616595864296,0.24066710472106934,0.03215886279940605,0.640625,0.015625
2.14,0.15988905727863312,0.07414822280406952,0.24293789267539978,0.03215886279940605,0.640625,0.015625
2.16,0.16136975586414337,0.07393611967563629,0.24525699019432068,0.03215886279940605,0.640625,0.015625
2.18,0.1628459095954895,0.07372443377971649,0.247806116938591,0.03215886279940605,0.640625,0.015625
2.2,0.16431771218776703,0.0735132023692131,0.2508084774017334,0.03215886279940605,0.640625,0.015625
2.22,0.1657853126525879,0.07330285012722015,0.2542152404785156,0.03215886279940605,0.640625,0.015625
2.24,0.1672489196062088,0.07309254258871078,0.2578500807285309,0.03215886279940605,0.640625,0.015625
2.26,0.16870816051959991,0.07288350909948349,0.2616439461708069,0.03215886279940605,0.640625,0.015625
2.28,0.1701631397008896,0.07267369329929352,0.26553818583488464,0.03215886279940605,0.640625,0.015625
2.3,0.17161428928375244,0.0724652037024498,0.2690331041812897,0.03215886279940605,0.640625,0.015625
2.32,0.17306092381477356,0.07225815206766129,0.2719026207923889,0.03215886279940605,0.640625,0.015625
2.34,0.17450354993343353,0.07205046713352203,0.2741265892982483,0.03215886279940605,0.640625,0.015625
2.36,0.17590641975402832,0.07006349414587021,0.2751524746417999,0.03215886279940605,0.640625,0.015625
2.38,0.1773051619529724,0.06986196339130402,0.27564215660095215,0.03215886279940605,0.640625,0.015625
2.4,0.17869992554187775,0.06966207176446915,0.27593135833740234,0.03215886279940605,0.640625,0.015625
