time_s,mean_progress_m,mean_max_foot_clearance_m,success_fraction,fall_fraction
2.86,0.4130074977874756,0.053361792117357254,0.0,0.0
2.88,0.41407716274261475,0.053361792117357254,0.0,0.0
2.9,0.41460859775543213,0.053361792117357254,0.0,0.0
2.92,0.41512173414230347,0.053361792117357254,0.0,0.0
2.94,0.41667014360427856,0.053361792117357254,0.0,0.0
2.96,0.4195365011692047,0.053361792117357254,0.0,0.0
2.98,0.4233735203742981,0.053361792117357254,0.0,0.0
3.0,0.4275210499763489,0.053361792117357254,0.0,0.0
3.02,0.43146300315856934,0.053361792117357254,0.0,0.0
3.04,0.43511492013931274,0.053361792117357254,0.0,0.0
3.06,0.43903014063835144,0.053361792117357254,0.0,0.0
3.08,0.4431365430355072,0.053419142961502075,0.0,0.0
3.1,0.447013258934021,0.05344514548778534,0.0,0.0
3.12,0.4506227970123291,0.05344514548778534,0.0,0.0
3.14,0.4541197419166565,0.05344514548778534,0.0,0.0
3.16,0.4576125144958496,0.05344514548778534,0.0,0.0
3.18,0.46127527952194214,0.05344514548778534,0.0,0.0
3.2,0.4650012254714966,0.05344514548778534,0.0,0.0
3.22,0.4692097306251526,0.05344514548778534,0.0,0.0
3.24,0.4736992120742798,0.05344514548778534,0.0,0.0
3.26,0.4780106842517853,0.05344514548778534,0.0,0.0
3.28,0.48180514574050903,0.05344514548778534,0.0,0.0
3.3,0.4850705862045288,0.05344514548778534,0.0,0.0
3.32,0.4880337417125702,0.05344514548778534,0.0,0.0
3.34,0.4906870126724243,0.05344514548778534,0.0,0.0
3.36,0.4930615723133087,0.05344514548778534,0.0,0.0
3.38,0.4951701760292053,0.05344514548778534,0.0,0.0
3.4,0.4968611001968384,0.05344514548778534,0.0,0.0
3.42,0.4980291724205017,0.05344514548778534,0.0,0.0
3.44,0.4986202120780945,0.05344514548778534,0.0,0.0
3.46,0.4991678297519684,0.05344514548778534,0.0,0.0
3.48,0.5007050633430481,0.05344514548778534,0.0,0.0
3.5,0.5035537481307983,0.05344514548778534,0.0,0.0
3.52,0.5073418617248535,0.05344514548778534,0.0,0.0
3.54,0.5114903450012207,0.05344514548778534,0.0,0.0
3.56,0.5154137015342712,0.05344514548778534,0.0,0.0
3.58,0.5190335512161255,0.05344514548778534,0.0,0.0
3.6,0.5229280591011047,0.05344514548778534,0.0,0.0
3.62,0.5270028114318848,0.053452372550964355,0.0,0.0
3.64,0.5308577418327332,0.053455665707588196,0.0,0.0
3.66,0.5344608426094055,0.053455665707588196,0.0,0.0
3.68,0.5379154682159424,0.053455665707588196,0.0,0.0
3.7,0.5414187908172607,0.053455665707588196,0.0,0.0
3.72,0.5450261235237122,0.053455665707588196,0.0,0.0
3.74,0.5487485527992249,0.053455665707588196,0.03125,0.0
3.76,0.5515499114990234,0.05368451774120331,0.03125,0.0
3.78,0.5560551881790161,0.05368451774120331,0.0625,0.0
3.8,0.5592416524887085,0.05355463922023773,0.125,0.0
3.82,0.5607399940490723,0.05401109904050827,0.125,0.0
3.84,0.5639909505844116,0.05401109904050827,0.15625,0.0
3.86,0.5659629106521606,0.05397440865635872,0.15625,0.0
3.88,0.5686689615249634,0.05397440865635872,0.1875,0.0
3.9,0.5703033804893494,0.05421590059995651,0.1875,0.0
3.92,0.5724766850471497,0.05421590059995651,0.21875,0.0
3.94,0.5734866261482239,0.054560594260692596,0.25,0.0
3.96,0.5739501714706421,0.054874371737241745,0.28125,0.0
3.98,0.5734958648681641,0.05531289801001549,0.28125,0.0
4.0,0.5741423964500427,0.05531289801001549,0.28125,0.0
4.02,0.5757111310958862,0.05531289801001549,0.28125,0.0
4.04,0.5785756707191467,0.05531289801001549,0.3125,0.0
4.06,0.5810565948486328,0.05482045188546181,0.375,0.0
4.08,0.5840148329734802,0.05439964681863785,0.46875,0.0
4.1,0.5862976312637329,0.053912803530693054,0.53125,0.0
4.12,0.5892010927200317,0.05443229153752327,0.5625,0.0
4.14,0.5928165912628174,0.054789841175079346,0.59375,0.0
4.16,0.5966958403587341,0.05490740016102791,0.59375,0.0
4.18,0.6001893877983093,0.05490740016102791,0.65625,0.0
4.2,0.6049222946166992,0.05491521954536438,0.65625,0.0
4.22,0.6078753471374512,0.05491521954536438,0.65625,0.0
4.24,0.6107805371284485,0.05491521954536438,0.65625,0.0
4.26,0.61369389295578,0.05491521954536438,0.6875,0.0
4.28,0.6189271807670593,0.05459972843527794,0.6875,0.0
4.3,0.622683048248291,0.05459972843527794,0.6875,0.0
4.32,0.6268249750137329,0.05459972843527794,0.6875,0.0
4.34,0.6306397318840027,0.05459972843527794,0.6875,0.0
4.36,0.6337491869926453,0.05459972843527794,0.6875,0.0
4.38,0.6366998553276062,0.05459972843527794,0.6875,0.0
4.4,0.6396642327308655,0.05459972843527794,0.6875,0.0
4.42,0.6425301432609558,0.05459972843527794,0.6875,0.0
4.44,0.6452205777168274,0.05459972843527794,0.6875,0.0
4.46,0.6476719975471497,0.05459972843527794,0.71875,0.0
4.48,0.6539478302001953,0.05396834760904312,0.71875,0.0
4.5,0.6556854844093323,0.05396834760904312,0.71875,0.0
4.52,0.6568878293037415,0.05396834760904312,0.71875,0.0
4.54,0.6576908230781555,0.05396834760904312,0.71875,0.0
4.56,0.6593783497810364,0.05396834760904312,0.71875,0.0
4.58,0.6622211933135986,0.05396834760904312,0.71875,0.0
4.6,0.6660047769546509,0.05396834760904312,0.71875,0.0
4.62,0.6702139973640442,0.05396834760904312,0.71875,0.0
4.64,0.674511730670929,0.05396834760904312,0.71875,0.0
4.66,0.6784741282463074,0.05396834760904312,0.71875,0.0
4.68,0.6823148131370544,0.05396834760904312,0.71875,0.0
4.7,0.6860164999961853,0.05396834760904312,0.71875,0.0
4.72,0.6894001364707947,0.05396834760904312,0.71875,0.0
4.74,0.6925461888313293,0.05396834760904312,0.71875,0.0
4.76,0.6955079436302185,0.05396834760904312,0.71875,0.0
4.78,0.6983176469802856,0.05396834760904312,0.71875,0.0
4.8,0.7011110186576843,0.05396834760904312,0.71875,0.0
4.82,0.7040945291519165,0.05396834760904312,0.71875,0.0
4.84,0.7078100442886353,0.05396834760904312,0.71875,0.0
4.86,0.7120278477668762,0.05396834760904312,0.71875,0.0
4.88,0.7159724831581116,0.05396834760904312,0.71875,0.0
4.9,0.7192762494087219,0.05396834760904312,0.71875,0.0
4.92,0.7222558259963989,0.05396834760904312,0.71875,0.0
4.94,0.7251389026641846,0.05396834760904312,0.71875,0.0
4.96,0.7279475331306458,0.05396834760904312,0.71875,0.0
4.98,0.7306277751922607,0.05396834760904312,0.71875,0.0
5.0,0.732992947101593,0.05396834760904312,0.71875,0.0
5.02,0.7351039052009583,0.05396834760904312,0.71875,0.0
5.04,0.7367939352989197,0.05396834760904312,0.71875,0.0
5.06,0.7379767298698425,0.05396834760904312,0.71875,0.0
5.08,0.738866925239563,0.05396834760904312,0.71875,0.0
5.1,0.7406508326530457,0.05396834760904312,0.71875,0.0
5.12,0.7435433864593506,0.05396834760904312,0.71875,0.0
5.14,0.7473698854446411,0.05396834760904312,0.71875,0.0
5.16,0.751708984375,0.05396834760904312,0.71875,0.0
5.18,0.7559831738471985,0.05396834760904312,0.71875,0.0
5.2,0.7597572803497314,0.05396834760904312,0.71875,0.0
5.22,0.763344407081604,0.05396834760904312,0.71875,0.0
5.24,0.7669495940208435,0.05396834760904312,0.71875,0.0
5.26,0.7702969312667847,0.054028864949941635,0.71875,0.0
5.28,0.7733710408210754,0.054028864949941635,0.71875,0.0
5.3,0.7762031555175781,0.054028864949941635,0.71875,0.0
5.32,0.7789422273635864,0.054028864949941635,0.71875,0.0
5.34,0.7816652059555054,0.054028864949941635,0.71875,0.0
5.36,0.784563422203064,0.054028864949941635,0.71875,0.0
5.38,0.7883670926094055,0.054028864949941635,0.71875,0.0
5.4,0.7926071286201477,0.054028864949941635,0.71875,0.0
5.42,0.7966307401657104,0.054028864949941635,0.71875,0.0
5.44,0.7999638319015503,0.054028864949941635,0.71875,0.0
5.46,0.8028630614280701,0.054028864949941635,0.71875,0.0
5.48,0.8057911992073059,0.054028864949941635,0.71875,0.0
5.5,0.8086013793945312,0.054028864949941635,0.71875,0.0
5.52,0.8113069534301758,0.054028864949941635,0.71875,0.0
5.54,0.8137215375900269,0.054028864949941635,0.71875,0.0
5.56,0.8158380389213562,0.054028864949941635,0.71875,0.0
5.58,0.817534863948822,0.054028864949941635,0.71875,0.0
5.6,0.8187258839607239,0.054028864949941635,0.71875,0.0
5.62,0.8196916580200195,0.054028864949941635,0.71875,0.0
5.64,0.8215429782867432,0.054028864949941635,0.71875,0.0
5.66,0.8244986534118652,0.054028864949941635,0.71875,0.0
5.68,0.8283440470695496,0.054028864949941635,0.71875,0.0
5.7,0.832613468170166,0.054028864949941635,0.71875,0.0
5.72,0.836844801902771,0.054028864949941635,0.71875,0.0
5.74,0.8406558632850647,0.054028864949941635,0.71875,0.0
5.76,0.8443519473075867,0.054028864949941635,0.71875,0.0
5.78,0.8480105996131897,0.054028864949941635,0.71875,0.0
5.8,0.8513138890266418,0.054028864949941635,0.71875,0.0
5.82,0.8542025685310364,0.054028864949941635,0.71875,0.0
5.84,0.8569884896278381,0.054028864949941635,0.71875,0.0
5.86,0.8596557378768921,0.054028864949941635,0.71875,0.0
5.88,0.8622820377349854,0.054028864949941635,0.71875,0.0
5.9,0.8651273846626282,0.054028864949941635,0.71875,0.0
5.92,0.8688774108886719,0.054028864949941635,0.71875,0.0
5.94,0.8729560375213623,0.054028864949941635,0.71875,0.0
5.96,0.8768365383148193,0.054028864949941635,0.71875,0.0
5.98,0.8801151514053345,0.054028864949941635,0.71875,0.0
6.0,0.88311368227005,0.054028864949941635,0.71875,0.0
6.02,0.8860939741134644,0.054028864949941635,0.71875,0.0
6.04,0.888843834400177,0.054028864949941635,0.71875,0.0
6.06,0.8914864659309387,0.054028864949941635,0.71875,0.0
6.08,0.8939648866653442,0.054028864949941635,0.71875,0.0
6.1,0.8961344957351685,0.054028864949941635,0.71875,0.0
6.12,0.8979053497314453,0.054028864949941635,0.71875,0.0
6.14,0.8992069959640503,0.054028864949941635,0.71875,0.0
6.16,0.9001746773719788,0.054028864949941635,0.71875,0.0
6.18,0.9021013975143433,0.054028864949941635,0.71875,0.0
6.2,0.9050822854042053,0.054028864949941635,0.71875,0.0
6.22,0.9089126586914062,0.054028864949941635,0.71875,0.0
6.24,0.9131372570991516,0.054028864949941635,0.71875,0.0
6.26,0.9172081351280212,0.054028864949941635,0.71875,0.0
6.28,0.9209522604942322,0.054028864949941635,0.71875,0.0
6.3,0.92461758852005,0.054028864949941635,0.71875,0.0
6.32,0.9281120300292969,0.05406293645501137,0.71875,0.0
6.34,0.9313173294067383,0.05406293645501137,0.71875,0.0
6.36,0.9342511296272278,0.05406293645501137,0.71875,0.0
6.38,0.9369131922721863,0.05406293645501137,0.71875,0.0
6.4,0.939490020275116,0.05406293645501137,0.71875,0.0
6.42,0.9420971274375916,0.05406293645501137,0.71875,0.0
6.44,0.9449511766433716,0.05406293645501137,0.71875,0.0
6.46,0.9486798048019409,0.05406293645501137,0.71875,0.0
6.48,0.9528694152832031,0.05406293645501137,0.71875,0.0
6.5,0.9569461941719055,0.05406293645501137,0.71875,0.0
6.52,0.96053147315979,0.05406293645501137,0.71875,0.0
