time_s,mean_progress_m,mean_max_foot_clearance_m,success_fraction,fall_fraction
1.44,0.18024346232414246,0.054466359317302704,0.0,0.0
1.46,0.18441681563854218,0.054509907960891724,0.0,0.0
1.48,0.1884690374135971,0.05456319451332092,0.0,0.0
1.5,0.19209760427474976,0.05456319451332092,0.0,0.0
1.52,0.19552762806415558,0.05456319451332092,0.0,0.0
1.54,0.19895392656326294,0.05456319451332092,0.0,0.0
1.56,0.20252245664596558,0.05456319451332092,0.0,0.0
1.58,0.20611301064491272,0.05456319451332092,0.0,0.0
1.6,0.21030160784721375,0.05456319451332092,0.0,0.0
1.62,0.2149330973625183,0.05456319451332092,0.0,0.0
1.64,0.21988169848918915,0.05456319451332092,0.0,0.0
1.66,0.22392438352108002,0.05456319451332092,0.0,0.0
1.68,0.22713588178157806,0.05456319451332092,0.0,0.0
1.7,0.22976873815059662,0.05456319451332092,0.0,0.0
1.72,0.23257890343666077,0.05456319451332092,0.0,0.0
1.74,0.23521314561367035,0.05456319451332092,0.0,0.0
1.76,0.23731550574302673,0.05456319451332092,0.0,0.0
1.78,0.23905180394649506,0.05456319451332092,0.0,0.0
1.8,0.2402130663394928,0.05456319451332092,0.0,0.0
1.82,0.24066190421581268,0.05456319451332092,0.0,0.0
1.84,0.24107562005519867,0.05456319451332092,0.0,0.0
1.86,0.2427869737148285,0.05456319451332092,0.0,0.0
1.88,0.24560779333114624,0.05456319451332092,0.0,0.0
1.9,0.2494683712720871,0.05456319451332092,0.0,0.0
1.92,0.2542506456375122,0.05456319451332092,0.0,0.0
1.94,0.2587725520133972,0.05456319451332092,0.0,0.0
1.96,0.2624607980251312,0.05456319451332092,0.0,0.0
1.98,0.26598501205444336,0.05456319451332092,0.0,0.0
2.0,0.2701782286167145,0.05456887185573578,0.0,0.0
2.02,0.2741311192512512,0.05460045486688614,0.0,0.0
2.04,0.27768003940582275,0.05460045486688614,0.0,0.0
2.06,0.2810293436050415,0.05460045486688614,0.0,0.0
2.08,0.28439390659332275,0.05460045486688614,0.0,0.0
2.1,0.2878955602645874,0.05460045486688614,0.0,0.0
2.12,0.2914450168609619,0.05460045486688614,0.0,0.0
2.14,0.29558488726615906,0.05460045486688614,0.0,0.0
2.16,0.30018800497055054,0.05460045486688614,0.0,0.0
2.18,0.30512532591819763,0.05460045486688614,0.0,0.0
2.2,0.30920374393463135,0.05460045486688614,0.0,0.0
2.22,0.31245487928390503,0.05460045486688614,0.0,0.0
2.24,0.3151821494102478,0.05460045486688614,0.0,0.0
2.26,0.3179473280906677,0.05460045486688614,0.0,0.0
2.28,0.32061654329299927,0.05460045486688614,0.0,0.0
2.3,0.32280904054641724,0.05460045486688614,0.0,0.0
2.32,0.32461315393447876,0.05460045486688614,0.0,0.0
2.34,0.32585492730140686,0.05460045486688614,0.0,0.0
2.36,0.3263770341873169,0.05460045486688614,0.0,0.0
2.38,0.3267998695373535,0.05460045486688614,0.0,0.0
2.4,0.3285036087036133,0.05460045486688614,0.0,0.0
2.42,0.33129894733428955,0.05460045486688614,0.0,0.0
2.44,0.33512386679649353,0.05460045486688614,0.0,0.0
2.46,0.33985668420791626,0.05460045486688614,0.0,0.0
2.48,0.3443860411643982,0.05460045486688614,0.0,0.0
2.5,0.3480668067932129,0.05460045486688614,0.0,0.0
2.52,0.35153475403785706,0.05460045486688614,0.0,0.0
2.54,0.35563182830810547,0.05460590869188309,0.0,0.0
2.56,0.35956478118896484,0.054625220596790314,0.0,0.0
2.58,0.36306875944137573,0.054625220596790314,0.0,0.0
2.6,0.36632466316223145,0.054625220596790314,0.0,0.0
2.62,0.3695846199989319,0.054625220596790314,0.0,0.0
2.64,0.3729780912399292,0.054625220596790314,0.0,0.0
2.66,0.37644827365875244,0.054625220596790314,0.0,0.0
2.68,0.38056111335754395,0.054625220596790314,0.0,0.0
2.7,0.38514822721481323,0.054625220596790314,0.0,0.0
2.72,0.3900970220565796,0.054625220596790314,0.0,0.0
2.74,0.39422279596328735,0.054625220596790314,0.0,0.0
2.76,0.39751386642456055,0.054625220596790314,0.0,0.0
2.78,0.40023273229599,0.054625220596790314,0.0,0.0
2.8,0.40301764011383057,0.054625220596790314,0.0,0.0
2.82,0.4057588279247284,0.054625220596790314,0.0,0.0
2.84,0.40797722339630127,0.054625220596790314,0.0,0.0
2.86,0.40983760356903076,0.054625220596790314,0.0,0.0
2.88,0.41114985942840576,0.054625220596790314,0.0,0.0
2.9,0.41174671053886414,0.054625220596790314,0.0,0.0
2.92,0.4122079014778137,0.054625220596790314,0.0,0.0
2.94,0.4139142632484436,0.054625220596790314,0.0,0.0
2.96,0.41669392585754395,0.054625220596790314,0.0,0.0
2.98,0.4204869866371155,0.054625220596790314,0.0,0.0
3.0,0.42517372965812683,0.054625220596790314,0.0,0.0
3.02,0.42975300550460815,0.054625220596790314,0.0,0.0
3.04,0.433466374874115,0.054625220596790314,0.0,0.0
3.06,0.4368658661842346,0.054625220596790314,0.0,0.0
3.08,0.4408901631832123,0.05463063716888428,0.0,0.0
3.1,0.4448031187057495,0.05464068055152893,0.0,0.0
3.12,0.4482493996620178,0.05464068055152893,0.0,0.0
3.14,0.451446533203125,0.05464068055152893,0.0,0.0
3.16,0.45462775230407715,0.05464068055152893,0.0,0.0
3.18,0.45795392990112305,0.05464068055152893,0.0,0.0
3.2,0.46129971742630005,0.05464068055152893,0.0,0.0
3.22,0.4653592109680176,0.05464068055152893,0.0,0.0
3.24,0.4699246287345886,0.05464068055152893,0.0,0.0
3.26,0.4748484492301941,0.05464068055152893,0.0,0.0
3.28,0.4789193570613861,0.05464068055152893,0.0,0.0
3.3,0.4821728467941284,0.05464068055152893,0.0,0.0
3.32,0.4849432408809662,0.05464068055152893,0.0,0.0
3.34,0.4878503680229187,0.05464068055152893,0.0,0.0
3.36,0.4905916452407837,0.05464068055152893,0.0,0.0
3.38,0.49290814995765686,0.05464068055152893,0.0,0.0
3.4,0.4948655664920807,0.05464068055152893,0.0,0.0
3.42,0.4962732791900635,0.05464068055152893,0.0,0.0
3.44,0.49699145555496216,0.05464068055152893,0.0,0.0
3.46,0.4975354075431824,0.05464068055152893,0.0,0.0
3.48,0.49928557872772217,0.05464068055152893,0.0,0.0
3.5,0.5020933151245117,0.05464068055152893,0.0,0.0
3.52,0.5059013962745667,0.05464068055152893,0.0,0.0
3.54,0.5105907320976257,0.05464068055152893,0.0,0.0
3.56,0.5151445269584656,0.05464068055152893,0.0,0.0
3.58,0.5188220739364624,0.05464068055152893,0.0,0.0
3.6,0.5221948027610779,0.05464068055152893,0.0,0.0
3.62,0.5262168645858765,0.054648127406835556,0.0,0.0
3.64,0.5300302505493164,0.05466241389513016,0.0,0.0
3.66,0.5333654880523682,0.05466241389513016,0.0,0.0
3.68,0.5364783406257629,0.05466241389513016,0.0,0.0
3.7,0.5395946502685547,0.05466241389513016,0.0,0.0
3.72,0.5427898168563843,0.05466241389513016,0.0,0.0
3.74,0.5460168123245239,0.05466241389513016,0.0,0.0
3.76,0.5500179529190063,0.05466241389513016,0.0,0.0
3.78,0.5545483827590942,0.05466241389513016,0.03125,0.0
3.8,0.5582399964332581,0.05449189990758896,0.03125,0.0
3.82,0.562239944934845,0.05449189990758896,0.03125,0.0
3.84,0.5654391050338745,0.05449189990758896,0.03125,0.0
3.86,0.5681885480880737,0.05449189990758896,0.0625,0.0
3.88,0.5703945159912109,0.05466076731681824,0.09375,0.0
3.9,0.5724396705627441,0.05454685911536217,0.1875,0.0
3.92,0.5725102424621582,0.05475809797644615,0.25,0.0
3.94,0.5730337500572205,0.05484982952475548,0.3125,0.0
3.96,0.5728932023048401,0.05542149394750595,0.3125,0.0
3.98,0.5737207531929016,0.05542149394750595,0.375,0.0
4.0,0.5728610157966614,0.05593450739979744,0.40625,0.0
4.02,0.5738739371299744,0.05626098811626434,0.40625,0.0
4.04,0.5768212676048279,0.05626098811626434,0.4375,0.0
4.06,0.5799692273139954,0.056176066398620605,0.46875,0.0
4.08,0.5839259624481201,0.05657819285988808,0.46875,0.0
4.1,0.5883668065071106,0.05657819285988808,0.625,0.0
4.12,0.5900999903678894,0.05618725344538689,0.75,0.0
4.14,0.5925884246826172,0.05558297038078308,0.78125,0.0
4.16,0.5965009927749634,0.05715620890259743,0.8125,0.0
4.18,0.6005827784538269,0.05766218900680542,0.8125,0.0
4.2,0.6034940481185913,0.05766218900680542,0.8125,0.0
4.22,0.6061648726463318,0.05766218900680542,0.8125,0.0
4.24,0.6087297797203064,0.05766218900680542,0.8125,0.0
4.26,0.6113278865814209,0.05766218900680542,0.8125,0.0
4.28,0.614001452922821,0.05766218900680542,0.8125,0.0
4.3,0.6176328659057617,0.05766218900680542,0.8125,0.0
4.32,0.6219487190246582,0.05766218900680542,0.8125,0.0
4.34,0.626715898513794,0.05766218900680542,0.8125,0.0
4.36,0.6306392550468445,0.05766218900680542,0.8125,0.0
4.38,0.6337999105453491,0.05766218900680542,0.8125,0.0
4.4,0.6366738080978394,0.05766218900680542,0.8125,0.0
4.42,0.6398035883903503,0.05766218900680542,0.8125,0.0
4.44,0.6426942348480225,0.05766218900680542,0.8125,0.0
4.46,0.6452839374542236,0.05766218900680542,0.8125,0.0
4.48,0.6476047039031982,0.05766218900680542,0.8125,0.0
4.5,0.6494474411010742,0.05766218900680542,0.8125,0.0
4.52,0.6506685018539429,0.05766218900680542,0.8125,0.0
4.54,0.6516542434692383,0.05766218900680542,0.8125,0.0
4.56,0.6537216901779175,0.05766218900680542,0.8125,0.0
4.58,0.6567346453666687,0.05766218900680542,0.8125,0.0
4.6,0.6606420874595642,0.05766218900680542,0.8125,0.0
4.62,0.6653122901916504,0.05766218900680542,0.8125,0.0
4.64,0.6695932745933533,0.05766218900680542,0.8125,0.0
4.66,0.6729415655136108,0.05766218900680542,0.8125,0.0
4.68,0.6761553287506104,0.05766218900680542,0.8125,0.0
4.7,0.6798576712608337,0.05766218900680542,0.8125,0.0
4.72,0.6830942034721375,0.05766218900680542,0.8125,0.0
4.74,0.6859003901481628,0.05766218900680542,0.8125,0.0
4.76,0.6884884834289551,0.05766218900680542,0.8125,0.0
4.78,0.6909594535827637,0.05766218900680542,0.8125,0.0
4.8,0.6934413313865662,0.05766218900680542,0.8125,0.0
4.82,0.6959789991378784,0.05766218900680542,0.8125,0.0
4.84,0.6995828151702881,0.05766218900680542,0.8125,0.0
4.86,0.7038740515708923,0.05766218900680542,0.8125,0.0
4.88,0.7086256742477417,0.05766218900680542,0.8125,0.0
4.9,0.7126254439353943,0.05766218900680542,0.8125,0.0
4.92,0.7158583402633667,0.05766218900680542,0.8125,0.0
4.94,0.7186819911003113,0.05766218900680542,0.8125,0.0
4.96,0.7218594551086426,0.05766218900680542,0.8125,0.0
4.98,0.7248396277427673,0.05766218900680542,0.8125,0.0
5.0,0.7274335622787476,0.05766218900680542,0.8125,0.0
5.02,0.7298053503036499,0.05766218900680542,0.8125,0.0
5.04,0.7316887378692627,0.05766218900680542,0.8125,0.0
5.06,0.7329546809196472,0.05766218900680542,0.8125,0.0
5.08,0.734026312828064,0.05766218900680542,0.8125,0.0
5.1,0.7361387610435486,0.05766218900680542,0.8125,0.0
5.12,0.7391697764396667,0.05766218900680542,0.8125,0.0
5.14,0.7430684566497803,0.05766218900680542,0.8125,0.0
5.16,0.747721791267395,0.05766218900680542,0.8125,0.0
5.18,0.752074122428894,0.05766218900680542,0.8125,0.0
5.2,0.7554292678833008,0.05766218900680542,0.8125,0.0
5.22,0.7585157155990601,0.05766218900680542,0.8125,0.0
5.24,0.7622534036636353,0.05766218900680542,0.8125,0.0
5.26,0.7654894590377808,0.05766218900680542,0.8125,0.0
5.28,0.7682366371154785,0.05766218900680542,0.8125,0.0
5.3,0.7707273364067078,0.05766218900680542,0.8125,0.0
5.32,0.7731558680534363,0.05766218900680542,0.8125,0.0
5.34,0.775562047958374,0.05766218900680542,0.8125,0.0
5.36,0.7780343890190125,0.05766218900680542,0.8125,0.0
5.38,0.7816457748413086,0.05766218900680542,0.8125,0.0
5.4,0.7859550714492798,0.05766218900680542,0.8125,0.0
5.42,0.7907167673110962,0.05766218900680542,0.8125,0.0
5.44,0.7947022318840027,0.05766218900680542,0.8125,0.0
5.46,0.7979508638381958,0.05766218900680542,0.8125,0.0
5.48,0.8008629679679871,0.05766218900680542,0.8125,0.0
5.5,0.8038532137870789,0.05766218900680542,0.8125,0.0
5.52,0.8067843317985535,0.05766218900680542,0.8125,0.0
5.54,0.809550404548645,0.05766218900680542,0.8125,0.0
5.56,0.8118991255760193,0.05766218900680542,0.8125,0.0
5.58,0.8138130903244019,0.05766218900680542,0.8125,0.0
5.6,0.815157413482666,0.05766218900680542,0.8125,0.0
5.62,0.8163065910339355,0.05766218900680542,0.8125,0.0
5.64,0.8184502124786377,0.05766218900680542,0.8125,0.0
5.66,0.8214970827102661,0.05766218900680542,0.8125,0.0
5.68,0.8253909349441528,0.05766218900680542,0.8125,0.0
5.7,0.8300249576568604,0.05766218900680542,0.8125,0.0
5.72,0.8343731760978699,0.05766218900680542,0.8125,0.0
5.74,0.83770751953125,0.05766218900680542,0.8125,0.0
5.76,0.8408147692680359,0.05766218900680542,0.8125,0.0
5.78,0.8444029092788696,0.05766218900680542,0.8125,0.0
5.8,0.8476392030715942,0.05766218900680542,0.8125,0.0
5.82,0.8503385782241821,0.05766218900680542,0.8125,0.0
5.84,0.8527240753173828,0.05766218900680542,0.8125,0.0
5.86,0.8550536036491394,0.05766218900680542,0.8125,0.0
5.88,0.8573300242424011,0.05766218900680542,0.8125,0.0
5.9,0.8595550060272217,0.05766218900680542,0.8125,0.0
5.92,0.8630935549736023,0.05766218900680542,0.8125,0.0
5.94,0.8673350214958191,0.05766218900680542,0.8125,0.0
5.96,0.8721014261245728,0.05766218900680542,0.8125,0.0
5.98,0.8761199712753296,0.05766218900680542,0.8125,0.0
6.0,0.8794097900390625,0.05766218900680542,0.8125,0.0
6.02,0.8822216391563416,0.05766218900680542,0.8125,0.0
6.04,0.8853139877319336,0.05766218900680542,0.8125,0.0
6.06,0.8884677886962891,0.05766218900680542,0.8125,0.0
6.08,0.8911936283111572,0.05766218900680542,0.8125,0.0
6.1,0.8936706781387329,0.05766218900680542,0.8125,0.0
6.12,0.8957310914993286,0.05766218900680542,0.8125,0.0
6.14,0.8971759080886841,0.05766218900680542,0.8125,0.0
6.16,0.8983830213546753,0.05766218900680542,0.8125,0.0
6.18,0.9005953669548035,0.05766218900680542,0.8125,0.0
6.2,0.9036788940429688,0.05766218900680542,0.8125,0.0
6.22,0.9075915217399597,0.05766218900680542,0.8125,0.0
6.24,0.9122315645217896,0.05766218900680542,0.8125,0.0
6.26,0.9165025949478149,0.05766218900680542,0.8125,0.0
6.28,0.919768214225769,0.05766218900680542,0.8125,0.0
6.3,0.9227215647697449,0.05766218900680542,0.8125,0.0
6.32,0.9262886047363281,0.05766218900680542,0.8125,0.0
6.34,0.9293140172958374,0.05766218900680542,0.8125,0.0
6.36,0.9318544268608093,0.05766218900680542,0.8125,0.0
6.38,0.9341728687286377,0.05766218900680542,0.8125,0.0
6.4,0.9363014101982117,0.05766218900680542,0.8125,0.0
6.42,0.9384035468101501,0.05766218900680542,0.8125,0.0
6.44,0.9406256675720215,0.05766218900680542,0.8125,0.0
6.46,0.9441038370132446,0.05766218900680542,0.8125,0.0
6.48,0.9482550621032715,0.05766218900680542,0.8125,0.0
6.5,0.9529876112937927,0.05766218900680542,0.8125,0.0
6.52,0.9571208357810974,0.05766218900680542,0.8125,0.0
6.54,0.9604835510253906,0.05766218900680542,0.8125,0.0
6.56,0.9632853269577026,0.05766218900680542,0.8125,0.0
6.58,0.9662198424339294,0.05766218900680542,0.8125,0.0
6.6,0.9694414138793945,0.05766218900680542,0.8125,0.0
6.62,0.9721702933311462,0.05766218900680542,0.8125,0.0
6.64,0.9746516942977905,0.05766218900680542,0.8125,0.0
6.66,0.9767135977745056,0.05766218900680542,0.8125,0.0
6.68,0.978162944316864,0.05766218900680542,0.8125,0.0
6.7,0.9795386791229248,0.05766218900680542,0.8125,0.0
6.72,0.9818331003189087,0.05766218900680542,0.8125,0.0
6.74,0.9849874377250671,0.05766218900680542,0.8125,0.0
6.76,0.9889516234397888,0.05766218900680542,0.8125,0.0
6.78,0.9935993552207947,0.05766218900680542,0.8125,0.0
6.8,0.9978488683700562,0.05766218900680542,0.8125,0.0
6.82,1.0010970830917358,0.05766218900680542,0.8125,0.0
6.84,1.0040308237075806,0.05766218900680542,0.8125,0.0
6.86,1.0074940919876099,0.05766218900680542,0.8125,0.0
6.88,1.0105679035186768,0.05766218900680542,0.8125,0.0
6.9,1.0131008625030518,0.05766218900680542,0.8125,0.0
6.92,1.015271782875061,0.05766218900680542,0.8125,0.0
6.94,1.0173358917236328,0.05766218900680542,0.8125,0.0
6.96,1.0193979740142822,0.05766218900680542,0.8125,0.0
6.98,1.0214636325836182,0.05766218900680542,0.8125,0.0
7.0,1.024888277053833,0.05766218900680542,0.8125,0.0
